#Chromosome	Start	Stop	RegionID	SU5219	StdDevCoverage	StdDev/Mean
chr5	140998293	140998699	DIAPH1:NM_005219-1	269,5	33,7	0,13
chr5	145239222	145239567	GRXCR2:NM_001080516-3	583,6	65,1	0,11
chr5	145245992	145246373	GRXCR2:NM_001080516-2	593,5	56,2	0,09
chr5	145252122	145252605	GRXCR2:NM_001080516-1	652,4	44,1	0,07
chr5	145718502	145718860	POU4F3:NM_002700-1	417,5	149,9	0,36
chr5	145719032	145720145	POU4F3:NM_002700-2	516,9	62,1	0,12
chr5	149237438	149237722	PDE6A:NM_000440-22,1	626,9	78,1	0,12
chr5	149237758	149238047	PDE6A:NM_000440-22,2	550,2	44,5	0,08
chr5	149238678	149239500	PDE6A:NM_000440-22,3	633,0	91,8	0,15
chr5	149239788	149240131	PDE6A:NM_000440-22,4	624,1	80,0	0,13
chr5	149240298	149240609	PDE6A:NM_000440-22,5	622,4	45,6	0,07
chr5	149242598	149242921	PDE6A:NM_000440-21	544,7	91,2	0,17
chr5	149245648	149245900	PDE6A:NM_000440-20	609,2	60,7	0,10
chr5	149247203	149247427	PDE6A:NM_000440-19	432,5	45,8	0,11
chr5	149247578	149247799	PDE6A:NM_000440-18	525,2	64,5	0,12
chr5	149262918	149263158	PDE6A:NM_000440-17	636,4	53,5	0,08
chr5	149263983	149264130	PDE6A:NM_000440-16,1	551,5	47,0	0,09
chr5	149264148	149264222	PDE6A:NM_000440-16,2	510,3	7,6	0,01
chr5	149264268	149264521	PDE6A:NM_000440-15	581,4	54,3	0,09
chr5	149265753	149265999	PDE6A:NM_000440-14	477,2	80,1	0,17
chr5	149274663	149274929	PDE6A:NM_000440-13	608,0	90,5	0,15
chr5	149275878	149276151	PDE6A:NM_000440-12	649,5	38,4	0,06
chr5	149276198	149276407	PDE6A:NM_000440-11	557,1	41,7	0,07
chr5	149277843	149278062	PDE6A:NM_000440-10,1	643,4	48,6	0,08
chr5	149278073	149278144	PDE6A:NM_000440-10,2	558,5	63,7	0,11
chr5	149278853	149279175	PDE6A:NM_000440-9	585,1	46,3	0,08
chr5	149283128	149283349	PDE6A:NM_000440-8	565,3	40,2	0,07
chr5	149286793	149287008	PDE6A:NM_000440-7	599,9	50,4	0,08
chr5	149294428	149294599	PDE6A:NM_000440-6	560,5	95,6	0,17
chr5	149301123	149301324	PDE6A:NM_000440-5	570,4	85,0	0,15
chr5	149310513	149310793	PDE6A:NM_000440-4	483,5	23,4	0,05
chr5	149313408	149313668	PDE6A:NM_000440-3	572,8	80,6	0,14
chr5	149314048	149314367	PDE6A:NM_000440-2	629,5	49,5	0,08
chr5	149323688	149324432	PDE6A:NM_000440-1	620,0	49,3	0,08
chr5	169532834	169533594	FOXI1:NM_144769-1	410,4	127,0	0,31
chr5	169534979	169536693	FOXI1:NM_012188-2,1	619,2	61,5	0,10
chr5	169536719	169536823	FOXI1:NM_012188-2,2	551,4	37,7	0,07
chr6	2948310	2949024	SERPINB6:NM_001195291-8	553,9	41,7	0,08
chr6	2949075	2949389	SERPINB6:NM_001195291-7	600,8	79,6	0,13
chr6	2953205	2953480	SERPINB6:NM_001195291-6	510,2	77,2	0,15
chr6	2954745	2955033	SERPINB6:NM_001195291-5	607,5	73,4	0,12
chr6	2955685	2955965	SERPINB6:NM_001195291-4	549,6	85,0	0,15
chr6	2959325	2959654	SERPINB6:NM_001195291-3	528,8	78,2	0,15
chr6	2962055	2962126	SERPINB6:NM_001271825-1,1	410,3	20,4	0,05
chr6	2962250	2962460	SERPINB6:NM_001271825-1,2	574,8	45,9	0,08
chr6	2968935	2969213	SERPINB6:NM_001195291-2	524,2	73,9	0,14
chr6	2970980	2972202	SERPINB6:NM_001271822-1;SERPINB6:NM_001271823-1;SERPINB6:NM_001297699-1	365,1	151,9	0,42
chr6	10762897	10763768	MAK:NM_001242957-15,1	660,0	90,7	0,14
chr6	10764097	10764895	MAK:NM_001242957-15,2	618,5	69,9	0,11
chr6	10770267	10770550	MAK:NM_001242957-14	666,8	60,2	0,09
chr6	10773192	10773406	MAK:NM_001242957-13	578,0	86,4	0,15
chr6	10775477	10775758	MAK:NM_001242957-12	641,9	76,2	0,12
chr6	10784582	10784898	MAK:NM_001242957-11	557,4	81,1	0,15
chr6	10791827	10791931	MAK:NM_001242957-10,1	503,3	77,6	0,15
chr6	10791932	10792152	MAK:NM_001242957-10,2	629,7	54,3	0,09
chr6	10796157	10796604	MAK:NM_001242957-9	626,5	62,7	0,10
chr6	10802052	10802358	MAK:NM_001242957-8	627,4	65,7	0,10
chr6	10803882	10804203	MAK:NM_001242957-7	652,2	43,8	0,07
chr6	10808967	10809241	MAK:NM_001242957-6	631,1	45,6	0,07
chr6	10813797	10814040	MAK:NM_001242957-5	682,4	61,2	0,09
chr6	10818002	10818282	MAK:NM_001242957-4	620,4	64,8	0,10
chr6	10819047	10819260	MAK:NM_001242957-3	659,2	39,4	0,06
chr6	10830707	10831194	MAK:NM_001242957-2	653,1	75,8	0,12
chr6	10838662	10838871	MAK:NM_001242957-1	439,6	81,6	0,19
chr6	24804434	24804668	FAM65B:NM_014722-23,1	613,8	37,0	0,06
chr6	24804669	24805447	FAM65B:NM_014722-23,2	705,4	47,0	0,07
chr6	24805474	24805608	FAM65B:NM_014722-23,3	577,4	85,1	0,15
chr6	24805744	24806161	FAM65B:NM_014722-23,4	605,8	68,1	0,11
chr6	24806479	24806782	FAM65B:NM_014722-23,5	568,1	57,0	0,10
chr6	24809864	24810120	FAM65B:NM_014722-22	575,2	57,3	0,10
chr6	24818694	24818937	FAM65B:NM_014722-21	552,7	105,8	0,19
chr6	24825379	24825725	FAM65B:NM_014722-20	650,1	79,9	0,12
chr6	24828294	24828566	FAM65B:NM_014722-19	627,7	79,1	0,13
chr6	24830664	24830936	FAM65B:NM_014722-18	529,2	104,5	0,20
chr6	24832404	24832690	FAM65B:NM_014722-17	606,7	62,3	0,10
chr6	24835859	24836175	FAM65B:NM_014722-16	555,7	63,8	0,11
chr6	24839244	24839591	FAM65B:NM_014722-15,1;FAM65B:NM_015864-14,1;FAM65B:NM_001286447-14,1	643,4	74,5	0,12
chr6	24839619	24839854	FAM65B:NM_014722-15,2;FAM65B:NM_015864-14,2;FAM65B:NM_001286447-14,2	597,4	44,8	0,07
chr6	24839874	24840143	FAM65B:NM_014722-15,3;FAM65B:NM_015864-14,3;FAM65B:NM_001286447-14,3	582,4	60,2	0,10
chr6	24840464	24841089	FAM65B:NM_014722-15,4;FAM65B:NM_015864-14,4;FAM65B:NM_001286447-14,4	598,8	80,6	0,13
chr6	24843014	24843858	FAM65B:NM_014722-14	584,5	73,4	0,13
chr6	24847689	24848004	FAM65B:NM_014722-13	530,5	50,3	0,09
chr6	24848179	24848467	FAM65B:NM_014722-12	574,7	49,6	0,09
chr6	24849954	24850248	FAM65B:NM_014722-11	545,4	71,7	0,13
chr6	24850754	24851028	FAM65B:NM_014722-10	535,7	36,3	0,07
chr6	24852729	24852931	FAM65B:NM_014722-9	570,4	56,6	0,10
chr6	24861119	24861350	FAM65B:NM_014722-8	544,1	64,8	0,12
chr6	24865454	24865761	FAM65B:NM_014722-7	606,3	54,9	0,09
chr6	24869244	24869465	FAM65B:NM_014722-6	636,7	70,4	0,11
chr6	24871034	24871200	FAM65B:NM_014722-5	561,6	45,7	0,08
chr6	24873089	24873269	FAM65B:NM_014722-4	565,9	61,3	0,11
chr6	24873794	24874110	FAM65B:NM_014722-3	641,2	74,1	0,12
chr6	24875834	24876130	FAM65B:NM_014722-2	547,7	54,3	0,10
chr6	24877099	24877526	FAM65B:NM_001286447-1,1	622,7	36,9	0,06
chr6	24877534	24877676	FAM65B:NM_001286447-1,2	522,6	72,6	0,14
chr6	24910974	24911468	FAM65B:NM_014722-1	297,0	171,0	0,58
chr6	24935994	24936347	FAM65B:NM_001286445-1	521,4	72,0	0,14
chr6	25042004	25042270	FAM65B:NM_001286446-1,1	549,3	34,5	0,06
chr6	25042294	25042475	FAM65B:NM_001286446-1,2	497,1	70,8	0,14
chr6	33130386	33130949	COL11A2:NM_080680-66,1	530,5	95,0	0,18
chr6	33130951	33131159	COL11A2:NM_080680-66,2	632,8	53,6	0,08
chr6	33131166	33131660	COL11A2:NM_080680-66,3	522,4	63,1	0,12
chr6	33131971	33132318	COL11A2:NM_080680-65	488,7	100,1	0,20
chr6	33132546	33132828	COL11A2:NM_080680-64	354,4	118,9	0,34
chr6	33133251	33133844	COL11A2:NM_080680-62;COL11A2:NM_080680-63	480,6	55,6	0,12
chr6	33133871	33134047	COL11A2:NM_080680-61	357,7	25,4	0,07
chr6	33134206	33134421	COL11A2:NM_080680-60	293,6	85,1	0,29
chr6	33134426	33134680	COL11A2:NM_080680-59	520,0	50,8	0,10
chr6	33134766	33135376	COL11A2:NM_080680-56;COL11A2:NM_080680-57;COL11A2:NM_080680-58	428,5	77,5	0,18
chr6	33135501	33135714	COL11A2:NM_080680-55	412,7	65,9	0,16
chr6	33136221	33136614	COL11A2:NM_080680-53;COL11A2:NM_080680-54	370,2	53,0	0,14
chr6	33136661	33136835	COL11A2:NM_080680-52	360,0	56,5	0,16
chr6	33137086	33137343	COL11A2:NM_080680-51	477,1	45,9	0,10
chr6	33137526	33137738	COL11A2:NM_080680-50	533,7	33,8	0,06
chr6	33137751	33137963	COL11A2:NM_080680-49	605,5	32,8	0,05
chr6	33138026	33138245	COL11A2:NM_080680-48	342,2	70,2	0,21
chr6	33138261	33138465	COL11A2:NM_080680-47	389,3	98,7	0,25
chr6	33138516	33138768	COL11A2:NM_080680-46	454,0	71,6	0,16
chr6	33138806	33139667	COL11A2:NM_080680-42;COL11A2:NM_080680-43;COL11A2:NM_080680-44;COL11A2:NM_080680-45	460,0	112,6	0,24
chr6	33139746	33139965	COL11A2:NM_080680-41	435,9	51,9	0,12
chr6	33139991	33140483	COL11A2:NM_080680-39;COL11A2:NM_080680-40	396,6	55,5	0,14
chr6	33140761	33140981	COL11A2:NM_080680-38	457,4	70,1	0,15
chr6	33141051	33142064	COL11A2:NM_080680-32;COL11A2:NM_080680-33;COL11A2:NM_080680-34;COL11A2:NM_080680-35;COL11A2:NM_080680-36;COL11A2:NM_080680-37	390,2	114,9	0,29
chr6	33142226	33142444	COL11A2:NM_080680-31	351,5	62,8	0,18
chr6	33143276	33143526	COL11A2:NM_080680-30	461,1	67,5	0,15
chr6	33143711	33143927	COL11A2:NM_080680-29	480,9	42,9	0,09
chr6	33143961	33144337	COL11A2:NM_080680-27;COL11A2:NM_080680-28	519,6	63,9	0,12
chr6	33144416	33144627	COL11A2:NM_080680-26	565,4	30,7	0,05
chr6	33144686	33145092	COL11A2:NM_080680-24;COL11A2:NM_080680-25	573,0	64,8	0,11
chr6	33145106	33145330	COL11A2:NM_080680-23	561,3	51,3	0,09
chr6	33145361	33145567	COL11A2:NM_080680-22	442,4	34,7	0,08
chr6	33145836	33146351	COL11A2:NM_080680-19;COL11A2:NM_080680-20;COL11A2:NM_080680-21	456,5	53,7	0,12
chr6	33146381	33146585	COL11A2:NM_080680-18	554,0	24,6	0,04
chr6	33146621	33147350	COL11A2:NM_080680-14;COL11A2:NM_080680-15;COL11A2:NM_080680-17;COL11A2:NM_080680-16	481,9	43,9	0,09
chr6	33147416	33147662	COL11A2:NM_080680-13	422,7	70,8	0,17
chr6	33147961	33148175	COL11A2:NM_080680-12	528,8	85,5	0,16
chr6	33148361	33148579	COL11A2:NM_080680-11	422,0	80,0	0,19
chr6	33148661	33149032	COL11A2:NM_080680-9;COL11A2:NM_080680-10	508,2	74,4	0,15
chr6	33151851	33152161	COL11A2:NM_080680-8	468,1	136,7	0,29
chr6	33152691	33152905	COL11A2:NM_080680-7	262,9	36,7	0,14
chr6	33153406	33153606	COL11A2:NM_080680-6	191,7	65,9	0,34
chr6	33154146	33154686	COL11A2:NM_001163771-5	510,1	33,9	0,07
chr6	33156056	33156389	COL11A2:NM_080680-4	568,6	62,6	0,11
chr6	33156676	33157336	COL11A2:NM_080680-2;COL11A2:NM_080680-3	495,0	49,1	0,10
chr6	33159856	33159965	COL11A2:NM_080680-1,1	293,5	10,3	0,04
chr6	33159991	33160296	COL11A2:NM_080680-1,2	260,4	57,0	0,22
chr6	35465578	35465924	TULP1:NM_003322-15,1	447,9	66,3	0,15
chr6	35465938	35466312	TULP1:NM_003322-15,2	487,0	57,6	0,12
chr6	35467683	35468004	TULP1:NM_003322-14	443,9	86,3	0,19
chr6	35471253	35471711	TULP1:NM_003322-13;TULP1:NM_003322-12	444,7	70,5	0,16
chr6	35473433	35473508	TULP1:NM_003322-11,1	329,7	46,8	0,14
chr6	35473518	35473686	TULP1:NM_003322-11,2	492,5	21,5	0,04
chr6	35473698	35474115	TULP1:NM_003322-9;TULP1:NM_003322-10	469,1	79,6	0,17
chr6	35476903	35477052	TULP1:NM_003322-8,1	544,3	58,8	0,11
chr6	35477063	35477173	TULP1:NM_003322-8,2	472,5	66,7	0,14
chr6	35477328	35477780	TULP1:NM_003322-6;TULP1:NM_003322-7	502,9	56,8	0,11
chr6	35478553	35478732	TULP1:NM_003322-5,1	459,1	68,7	0,15
chr6	35478778	35478849	TULP1:NM_003322-5,2	296,4	24,9	0,08
chr6	35479343	35479670	TULP1:NM_003322-4	308,5	48,3	0,16
chr6	35479878	35480126	TULP1:NM_003322-3	139,4	20,2	0,14
chr6	35480338	35480755	TULP1:NM_003322-1;TULP1:NM_003322-2	389,8	72,5	0,19
chr6	35772999	35773944	LHFPL5:NM_182548-1	472,4	165,4	0,35
chr6	35782239	35782632	LHFPL5:NM_182548-2	525,5	78,9	0,15
chr6	35787134	35787313	LHFPL5:NM_182548-3	559,0	69,9	0,13
chr6	35790674	35791130	LHFPL5:NM_182548-4,1	572,3	159,2	0,28
chr6	35791269	35791645	LHFPL5:NM_182548-4,2	433,6	146,4	0,34
chr6	35791649	35791763	LHFPL5:NM_182548-4,3	419,9	51,2	0,12
chr6	45866117	45866539	CLIC5:NR_045672-3,1	688,4	29,2	0,04
chr6	45866547	45866676	CLIC5:NR_045672-3,2	693,0	9,8	0,01
chr6	45866697	45869494	CLIC5:NR_045672-3,3	681,9	44,6	0,07
chr6	45869507	45870068	CLIC5:NR_045672-3,4	659,5	35,4	0,05
chr6	45870077	45871063	CLIC5:NR_045672-3,5	611,3	48,0	0,08
chr6	45879287	45880258	CLIC5:NM_001256023-6,1	619,2	64,9	0,10
chr6	45880262	45880534	CLIC5:NM_001256023-6,2	678,9	75,6	0,11
chr6	45881467	45881610	CLIC5:NR_045673-4	538,6	43,3	0,08
chr6	45881887	45882343	CLIC5:NM_001256023-5;CLIC5:NR_045674-4	578,4	57,4	0,10
chr6	45886652	45886887	CLIC5:NR_045674-3	622,9	58,7	0,09
chr6	45887792	45888170	CLIC5:NR_045674-2	664,8	73,2	0,11
chr6	45888362	45888505	CLIC5:NR_045673-2	460,9	37,3	0,08
chr6	45905057	45905423	CLIC5:NR_045674-1	630,5	61,9	0,10
chr6	45909207	45909468	CLIC5:NM_001256023-4	527,6	65,4	0,12
chr6	45916912	45917206	CLIC5:NM_001256023-3	525,4	60,7	0,12
chr6	45922797	45923048	CLIC5:NM_001256023-2	570,9	61,1	0,11
chr6	45983132	45983690	CLIC5:NM_001256023-1	421,5	132,3	0,31
chr6	46047367	46048168	CLIC5:NM_001114086-1	648,3	50,0	0,08
chr6	64429792	64430042	EYS:NM_001292009-44,1	662,8	74,2	0,11
chr6	64430057	64431771	EYS:NM_001292009-44,2	702,9	56,1	0,08
chr6	64436337	64436658	EYS:NM_001292009-43	640,4	58,8	0,09
chr6	64451727	64451952	EYS:NM_001292009-42	630,4	62,4	0,10
chr6	64472282	64472608	EYS:NM_001292009-41	668,8	68,7	0,10
chr6	64487817	64488107	EYS:NM_001292009-40	614,3	53,8	0,09
chr6	64497942	64498214	EYS:NM_001292009-39	669,3	92,4	0,14
chr6	64498877	64499200	EYS:NM_001292009-38	604,3	48,6	0,08
chr6	64516002	64516316	EYS:NM_001292009-37	631,5	72,9	0,12
chr6	64574007	64574262	EYS:NM_001292009-36	643,1	82,6	0,13
chr6	64694205	64694582	EYS:NM_001292009-35	667,3	60,1	0,09
chr6	64708895	64709132	EYS:NM_001292009-34	649,9	67,6	0,10
chr6	64776175	64776348	EYS:NM_001292009-33,1	584,0	61,5	0,11
chr6	64776360	64776464	EYS:NM_001292009-33,2	448,1	80,6	0,18
chr6	64791675	64791989	EYS:NM_001292009-32	697,2	92,8	0,13
chr6	64940410	64940786	EYS:NM_001292009-31	600,3	85,9	0,14
chr6	65016790	65016966	EYS:NM_001292009-30,1	596,9	47,4	0,08
chr6	65016990	65017066	EYS:NM_001292009-30,2	393,0	66,0	0,17
chr6	65098540	65098814	EYS:NM_001292009-29	621,7	114,4	0,18
chr6	65145985	65146241	EYS:NM_001292009-28	635,3	101,5	0,16
chr6	65149025	65149301	EYS:NM_001292009-27	683,8	98,7	0,14
chr6	65300035	65301964	EYS:NM_001292009-26	714,8	51,5	0,07
chr6	65302935	65303284	EYS:NM_001292009-25	696,3	77,4	0,11
chr6	65327270	65327515	EYS:NM_001292009-24	622,2	85,2	0,14
chr6	65336000	65336214	EYS:NM_001292009-23	546,8	91,2	0,17
chr6	65523190	65523540	EYS:NM_001292009-22	608,5	98,9	0,16
chr6	65531495	65531698	EYS:NM_001292009-21	560,9	93,7	0,17
chr6	65532460	65532531	EYS:NM_001292009-20,1	450,9	62,0	0,14
chr6	65532535	65532772	EYS:NM_001292009-20,2	614,0	66,6	0,11
chr6	65596505	65596789	EYS:NM_001292009-19	642,3	79,7	0,12
chr6	65611930	65612172	EYS:NM_001292009-18	636,3	102,6	0,16
chr6	65612220	65612479	EYS:NM_001292009-17	671,4	53,1	0,08
chr6	65622295	65622683	EYS:NM_001292009-16	577,9	97,5	0,17
chr6	65655615	65655892	EYS:NM_001292009-15	672,6	100,6	0,15
chr6	65707400	65707675	EYS:NM_001292009-14	631,5	93,7	0,15
chr6	65767430	65767704	EYS:NM_001292009-13	619,1	103,0	0,17
chr6	66005675	66005745	EYS:NM_001292009-12,1	405,0	68,4	0,17
chr6	66005750	66006091	EYS:NM_001292009-12,2	622,8	53,5	0,09
chr6	66039090	66039542	EYS:NM_001142801-12,1	629,1	40,2	0,06
chr6	66039545	66040912	EYS:NM_001142801-12,2	705,2	38,5	0,05
chr6	66040920	66042023	EYS:NM_001142801-12,3	720,5	41,8	0,06
chr6	66042030	66042364	EYS:NM_001142801-12,4	669,3	34,5	0,05
chr6	66044735	66045128	EYS:NM_198283-10	670,7	93,2	0,14
chr6	66053860	66054076	EYS:NM_001292009-10,1	671,5	53,1	0,08
chr6	66054080	66054149	EYS:NM_001292009-10,2	473,2	60,5	0,13
chr6	66063270	66063590	EYS:NM_001292009-9	621,9	95,3	0,15
chr6	66094200	66094471	EYS:NM_001292009-8	621,7	87,2	0,14
chr6	66112290	66112576	EYS:NM_001292009-7	599,2	121,2	0,20
chr6	66115025	66115269	EYS:NM_001292009-6	569,8	49,9	0,09
chr6	66200410	66200683	EYS:NM_001292009-5	611,3	93,8	0,15
chr6	66204530	66205577	EYS:NM_001292009-4	681,7	48,0	0,07
chr6	66205680	66205946	EYS:NM_001292009-3	683,4	67,5	0,10
chr6	66289560	66289655	EYS:NM_198283-1,1	422,4	51,4	0,12
chr6	66289690	66289764	EYS:NM_198283-1,2	547,4	16,2	0,03
chr6	66349595	66349874	EYS:NM_001292009-2	605,2	114,4	0,19
chr6	66416945	66417193	EYS:NM_001292009-1	647,7	64,2	0,10
chr6	76458836	76459219	MYO6:NM_004999-1	237,4	91,3	0,38
chr6	76527146	76527461	MYO6:NM_004999-2	641,5	103,8	0,16
chr6	76532416	76532624	MYO6:NM_004999-3	677,8	67,2	0,10
chr6	76538201	76538413	MYO6:NM_004999-4	655,8	107,6	0,16
chr6	76540061	76540327	MYO6:NM_004999-5	645,9	99,1	0,15
chr6	76542476	76542718	MYO6:NM_004999-6	628,4	99,0	0,16
chr6	76545536	76545759	MYO6:NM_004999-7	636,1	95,6	0,15
chr6	76550226	76550480	MYO6:NM_004999-8	642,9	52,2	0,08
chr6	76550846	76551109	MYO6:NM_004999-9	558,5	111,5	0,20
chr6	76554531	76554738	MYO6:NM_004999-10	573,7	48,9	0,09
chr6	76557986	76558236	MYO6:NM_004999-11	624,3	64,1	0,10
chr6	76564771	76565056	MYO6:NM_004999-12	604,5	106,0	0,18
chr6	76566731	76567051	MYO6:NM_004999-13	596,1	130,6	0,22
chr6	76568546	76568789	MYO6:NM_004999-14	649,3	94,7	0,15
chr6	76570666	76570867	MYO6:NM_004999-15	638,3	62,7	0,10
chr6	76572231	76572523	MYO6:NM_004999-16	626,3	75,1	0,12
chr6	76576161	76576414	MYO6:NM_004999-17	532,7	97,5	0,18
chr6	76576566	76576842	MYO6:NM_004999-18	708,0	56,9	0,08
chr6	76580281	76580484	MYO6:NM_004999-19	629,6	51,4	0,08
chr6	76582841	76583092	MYO6:NM_004999-20	651,9	91,4	0,14
chr6	76589466	76589913	MYO6:NM_004999-21;MYO6:NM_004999-22	706,1	75,6	0,11
chr6	76591331	76591614	MYO6:NM_004999-23	604,9	71,0	0,12
chr6	76593841	76594081	MYO6:NM_004999,3-PE23	600,6	57,8	0,10
chr6	76595636	76595704	MYO6:NM_004999-24,1	450,5	61,7	0,14
chr6	76595726	76595889	MYO6:NM_004999-24,2	611,8	50,4	0,08
chr6	76596476	76596791	MYO6:NM_004999-25	666,2	109,7	0,16
chr6	76599761	76600050	MYO6:NM_004999-26	630,5	77,4	0,12
chr6	76600866	76600974	MYO6:NM_004999-27,1	549,7	36,9	0,07
chr6	76600986	76601056	MYO6:NM_004999-27,2	530,0	41,6	0,08
chr6	76602176	76602498	MYO6:NM_004999-28	582,5	53,2	0,09
chr6	76604866	76605035	MYO6:NM_004999-29	673,7	82,2	0,12
chr6	76608016	76608182	MYO6:NM_004999-30	614,5	75,0	0,12
chr6	76617241	76617499	MYO6:NM_004999-31	502,7	134,1	0,27
chr6	76618186	76618387	MYO6:NM_004999-32	527,7	84,3	0,16
chr6	76621306	76621482	MYO6:NM_004999-33	589,4	71,3	0,12
chr6	76623706	76624085	MYO6:NM_004999-34	545,7	65,0	0,12
chr6	76624456	76627605	MYO6:NM_004999-35,1	719,9	59,7	0,08
chr6	76627646	76628105	MYO6:NM_004999-35,2	643,2	30,7	0,05
chr6	76628111	76628528	MYO6:NM_004999-35,3	672,1	59,2	0,09
chr6	76628886	76629342	MYO6:NM_004999-35,4	660,1	66,4	0,10
chr6	133562420	133562964	EYA4:NM_004100-1	562,4	124,3	0,22
chr6	133595770	133596019	EYA4:NM_001301013-2	666,3	77,0	0,12
chr6	133703445	133703664	EYA4:NM_001301013-3	618,4	49,8	0,08
chr6	133767695	133767969	EYA4:NM_001301013-4	612,2	83,4	0,14
chr6	133769165	133769399	EYA4:NM_001301013-5	633,2	47,7	0,08
chr6	133777620	133777865	EYA4:NM_001301013-6	559,6	56,4	0,10
chr6	133782170	133782384	EYA4:NM_001301013-7	680,6	74,1	0,11
chr6	133783390	133783674	EYA4:NM_001301013-8	629,8	45,3	0,07
chr6	133783675	133783973	EYA4:NM_001301013-9	624,5	47,0	0,08
chr6	133785835	133786090	EYA4:NM_001301013-10	636,9	83,8	0,13
chr6	133789620	133789972	EYA4:NM_001301013-11	663,2	78,4	0,12
chr6	133802530	133802807	EYA4:NM_001301013-12	648,4	88,4	0,14
chr6	133804085	133804326	EYA4:NM_001301013-13	685,2	44,9	0,07
chr6	133827160	133827418	EYA4:NM_001301013-14	625,6	84,2	0,13
chr6	133833775	133834252	EYA4:NM_001301013-15;EYA4:NM_001301013-16	635,6	76,6	0,12
chr6	133836385	133836654	EYA4:NM_001301013-17	644,7	94,5	0,15
chr6	133844110	133844181	EYA4:NM_001301013-18,1	479,7	59,2	0,12
chr6	133844200	133844409	EYA4:NM_001301013-18,2	611,5	70,4	0,12
chr6	133846070	133846446	EYA4:NM_001301012-17;EYA4:NM_001301013-19	628,5	45,4	0,07
chr6	133849780	133850491	EYA4:NM_001301013-20,1	681,2	49,7	0,07
chr6	133850495	133850666	EYA4:NM_001301013-20,2	611,9	35,7	0,06
chr6	133850670	133853339	EYA4:NM_001301013-20,3	712,2	52,4	0,07
chr7	24737892	24738949	DFNA5:NM_001127453-10	679,4	70,3	0,10
chr7	24742297	24742515	DFNA5:NM_001127453-9	523,8	61,0	0,12
chr7	24745732	24746082	DFNA5:NM_001127453-8	507,5	68,7	0,14
chr7	24747662	24747957	DFNA5:NM_001127453-7	607,0	78,9	0,13
chr7	24749772	24750080	DFNA5:NM_001127453-6	620,1	68,3	0,11
chr7	24756797	24757084	DFNA5:NM_001127453-5	507,6	80,2	0,16
chr7	24758582	24758912	DFNA5:NM_001127453-4	539,1	53,5	0,10
chr7	24784097	24784455	DFNA5:NM_001127453-3	574,3	68,5	0,12
chr7	24789127	24789465	DFNA5:NM_001127453-2	598,0	85,9	0,14
chr7	24796932	24797148	DFNA5:NM_001127453-1	154,9	48,8	0,32
chr7	24797247	24797719	DFNA5:NM_004403-1	524,5	88,2	0,17
chr7	45613657	45613870	ADCY1:NM_001281768-1	323,9	102,7	0,32
chr7	45614042	45614855	ADCY1:NM_021116-1	272,3	185,9	0,68
chr7	45632277	45632595	ADCY1:NM_021116-2	483,7	50,1	0,10
chr7	45649907	45650161	ADCY1:NM_021116-3	448,9	89,3	0,20
chr7	45662147	45662430	ADCY1:NM_021116-4	546,3	79,3	0,15
chr7	45688187	45688474	ADCY1:NM_021116-5	518,1	86,2	0,17
chr7	45697242	45697567	ADCY1:NM_021116-6	397,1	98,8	0,25
chr7	45699567	45699854	ADCY1:NM_021116-7	620,7	72,9	0,12
chr7	45701587	45701911	ADCY1:NM_021116-8	522,0	58,1	0,11
chr7	45703807	45704296	ADCY1:NM_001281768-10	628,7	92,5	0,15
chr7	45717387	45717936	ADCY1:NM_021116-9;ADCY1:NM_021116-10	603,8	42,1	0,07
chr7	45719227	45719492	ADCY1:NM_021116-11	531,6	70,6	0,13
chr7	45724497	45724756	ADCY1:NM_021116-12	537,8	80,1	0,15
chr7	45725477	45725909	ADCY1:NM_021116-13	546,7	75,0	0,14
chr7	45726062	45726346	ADCY1:NM_021116-14	407,6	77,5	0,19
chr7	45742892	45743405	ADCY1:NM_021116-15;ADCY1:NM_021116-16	530,6	34,1	0,06
chr7	45744032	45744284	ADCY1:NM_021116-17	527,5	91,6	0,17
chr7	45747877	45748151	ADCY1:NM_021116-18	600,1	56,5	0,09
chr7	45750047	45750296	ADCY1:NM_021116-19	512,1	33,2	0,06
chr7	45753212	45757658	ADCY1:NM_021116-20,1	582,2	76,1	0,13
chr7	45757667	45759097	ADCY1:NM_021116-20,2	576,6	68,3	0,12
chr7	45759142	45759833	ADCY1:NM_021116-20,3	621,6	67,8	0,11
chr7	45760127	45762575	ADCY1:NM_021116-20,4	628,5	44,3	0,07
chr7	45762582	45762796	ADCY1:NM_021116-20,5	701,6	68,5	0,10
chr7	81331359	81332124	HGF:NM_001010932-18	651,8	62,5	0,10
chr7	81334634	81334911	HGF:NM_001010932-17	640,5	37,8	0,06
chr7	81334934	81335136	HGF:NM_001010932-16	608,2	64,8	0,11
chr7	81335519	81335821	HGF:NM_001010932-15	625,6	81,4	0,13
chr7	81336524	81336750	HGF:NM_001010932-14	590,2	59,6	0,10
chr7	81339379	81339589	HGF:NM_001010932-13	639,5	94,1	0,15
chr7	81340724	81340897	HGF:NM_001010932-12	576,2	73,9	0,13
chr7	81346464	81346756	HGF:NM_001010932-11	564,3	88,4	0,16
chr7	81349989	81350226	HGF:NM_001010932-10	607,3	80,2	0,13
chr7	81355134	81355410	HGF:NM_001010932-9	644,4	64,6	0,10
