#Chromosome	Start	Stop	RegionID	SU4751	StdDevCoverage	StdDev/Mean
chr5	140998293	140998699	DIAPH1:NM_005219-1	273,4	38,1	0,14
chr5	145239222	145239567	GRXCR2:NM_001080516-3	549,4	67,8	0,12
chr5	145245992	145246373	GRXCR2:NM_001080516-2	525,6	47,3	0,09
chr5	145252122	145252605	GRXCR2:NM_001080516-1	514,6	52,4	0,10
chr5	145718502	145718860	POU4F3:NM_002700-1	404,6	150,0	0,37
chr5	145719032	145720145	POU4F3:NM_002700-2	502,1	68,1	0,14
chr5	149237438	149237722	PDE6A:NM_000440-22,1	554,1	62,7	0,11
chr5	149237758	149238047	PDE6A:NM_000440-22,2	517,8	39,6	0,08
chr5	149238678	149239500	PDE6A:NM_000440-22,3	546,3	65,5	0,12
chr5	149239788	149240131	PDE6A:NM_000440-22,4	531,5	39,7	0,07
chr5	149240298	149240609	PDE6A:NM_000440-22,5	527,9	44,3	0,08
chr5	149242598	149242921	PDE6A:NM_000440-21	490,0	84,1	0,17
chr5	149245648	149245900	PDE6A:NM_000440-20	522,4	64,8	0,12
chr5	149247203	149247427	PDE6A:NM_000440-19	399,3	58,1	0,15
chr5	149247578	149247799	PDE6A:NM_000440-18	507,2	50,5	0,10
chr5	149262918	149263158	PDE6A:NM_000440-17	523,4	41,7	0,08
chr5	149263983	149264130	PDE6A:NM_000440-16,1	445,3	40,4	0,09
chr5	149264148	149264222	PDE6A:NM_000440-16,2	442,9	10,0	0,02
chr5	149264268	149264521	PDE6A:NM_000440-15	477,6	63,2	0,13
chr5	149265753	149265999	PDE6A:NM_000440-14	425,8	78,9	0,19
chr5	149274663	149274929	PDE6A:NM_000440-13	532,5	92,7	0,17
chr5	149275878	149276151	PDE6A:NM_000440-12	565,5	55,9	0,10
chr5	149276198	149276407	PDE6A:NM_000440-11	510,0	43,1	0,08
chr5	149277843	149278062	PDE6A:NM_000440-10,1	573,0	67,4	0,12
chr5	149278073	149278144	PDE6A:NM_000440-10,2	463,5	50,7	0,11
chr5	149278853	149279175	PDE6A:NM_000440-9	544,0	87,8	0,16
chr5	149283128	149283349	PDE6A:NM_000440-8	597,8	76,8	0,13
chr5	149286793	149287008	PDE6A:NM_000440-7	502,6	56,1	0,11
chr5	149294428	149294599	PDE6A:NM_000440-6	433,1	71,6	0,17
chr5	149301123	149301324	PDE6A:NM_000440-5	495,6	71,0	0,14
chr5	149310513	149310793	PDE6A:NM_000440-4	520,6	35,6	0,07
chr5	149313408	149313668	PDE6A:NM_000440-3	495,5	78,9	0,16
chr5	149314048	149314367	PDE6A:NM_000440-2	560,5	73,3	0,13
chr5	149323688	149324432	PDE6A:NM_000440-1	563,7	60,7	0,11
chr5	169532834	169533594	FOXI1:NM_144769-1	391,9	120,9	0,31
chr5	169534979	169536693	FOXI1:NM_012188-2,1	562,4	54,3	0,10
chr5	169536719	169536823	FOXI1:NM_012188-2,2	462,3	42,2	0,09
chr6	2948310	2949024	SERPINB6:NM_001195291-8	555,7	50,6	0,09
chr6	2949075	2949389	SERPINB6:NM_001195291-7	524,0	78,7	0,15
chr6	2953205	2953480	SERPINB6:NM_001195291-6	529,9	93,8	0,18
chr6	2954745	2955033	SERPINB6:NM_001195291-5	526,7	42,0	0,08
chr6	2955685	2955965	SERPINB6:NM_001195291-4	545,7	91,1	0,17
chr6	2959325	2959654	SERPINB6:NM_001195291-3	499,9	69,0	0,14
chr6	2962055	2962126	SERPINB6:NM_001271825-1,1	366,6	16,8	0,05
chr6	2962250	2962460	SERPINB6:NM_001271825-1,2	568,8	69,4	0,12
chr6	2968935	2969213	SERPINB6:NM_001195291-2	469,6	87,5	0,19
chr6	2970980	2972202	SERPINB6:NM_001271822-1;SERPINB6:NM_001271823-1;SERPINB6:NM_001297699-1	349,5	158,9	0,45
chr6	10762897	10763768	MAK:NM_001242957-15,1	558,4	69,7	0,12
chr6	10764097	10764895	MAK:NM_001242957-15,2	573,5	67,7	0,12
chr6	10770267	10770550	MAK:NM_001242957-14	561,3	62,2	0,11
chr6	10773192	10773406	MAK:NM_001242957-13	486,9	89,1	0,18
chr6	10775477	10775758	MAK:NM_001242957-12	569,1	71,7	0,13
chr6	10784582	10784898	MAK:NM_001242957-11	523,3	92,0	0,18
chr6	10791827	10791931	MAK:NM_001242957-10,1	412,6	75,0	0,18
chr6	10791932	10792152	MAK:NM_001242957-10,2	578,7	68,7	0,12
chr6	10796157	10796604	MAK:NM_001242957-9	543,7	43,1	0,08
chr6	10802052	10802358	MAK:NM_001242957-8	566,7	63,8	0,11
chr6	10803882	10804203	MAK:NM_001242957-7	529,8	57,2	0,11
chr6	10808967	10809241	MAK:NM_001242957-6	554,4	67,9	0,12
chr6	10813797	10814040	MAK:NM_001242957-5	623,2	61,7	0,10
chr6	10818002	10818282	MAK:NM_001242957-4	494,0	58,1	0,12
chr6	10819047	10819260	MAK:NM_001242957-3	555,1	52,0	0,09
chr6	10830707	10831194	MAK:NM_001242957-2	565,0	83,5	0,15
chr6	10838662	10838871	MAK:NM_001242957-1	407,8	79,7	0,20
chr6	24804434	24804668	FAM65B:NM_014722-23,1	533,1	40,8	0,08
chr6	24804669	24805447	FAM65B:NM_014722-23,2	556,2	32,4	0,06
chr6	24805474	24805608	FAM65B:NM_014722-23,3	485,5	66,8	0,14
chr6	24805744	24806161	FAM65B:NM_014722-23,4	513,9	55,8	0,11
chr6	24806479	24806782	FAM65B:NM_014722-23,5	530,0	62,6	0,12
chr6	24809864	24810120	FAM65B:NM_014722-22	512,1	72,0	0,14
chr6	24818694	24818937	FAM65B:NM_014722-21	486,1	77,4	0,16
chr6	24825379	24825725	FAM65B:NM_014722-20	538,9	46,2	0,09
chr6	24828294	24828566	FAM65B:NM_014722-19	585,2	65,2	0,11
chr6	24830664	24830936	FAM65B:NM_014722-18	469,0	99,0	0,21
chr6	24832404	24832690	FAM65B:NM_014722-17	525,4	36,9	0,07
chr6	24835859	24836175	FAM65B:NM_014722-16	472,9	58,7	0,12
chr6	24839244	24839591	FAM65B:NM_014722-15,1;FAM65B:NM_015864-14,1;FAM65B:NM_001286447-14,1	605,8	78,4	0,13
chr6	24839619	24839854	FAM65B:NM_014722-15,2;FAM65B:NM_015864-14,2;FAM65B:NM_001286447-14,2	570,0	37,7	0,07
chr6	24839874	24840143	FAM65B:NM_014722-15,3;FAM65B:NM_015864-14,3;FAM65B:NM_001286447-14,3	516,0	60,2	0,12
chr6	24840464	24841089	FAM65B:NM_014722-15,4;FAM65B:NM_015864-14,4;FAM65B:NM_001286447-14,4	557,1	81,2	0,15
chr6	24843014	24843858	FAM65B:NM_014722-14	564,7	78,0	0,14
chr6	24847689	24848004	FAM65B:NM_014722-13	509,4	64,8	0,13
chr6	24848179	24848467	FAM65B:NM_014722-12	545,2	59,1	0,11
chr6	24849954	24850248	FAM65B:NM_014722-11	483,6	40,1	0,08
chr6	24850754	24851028	FAM65B:NM_014722-10	529,1	27,0	0,05
chr6	24852729	24852931	FAM65B:NM_014722-9	511,6	39,8	0,08
chr6	24861119	24861350	FAM65B:NM_014722-8	500,2	89,2	0,18
chr6	24865454	24865761	FAM65B:NM_014722-7	522,2	41,9	0,08
chr6	24869244	24869465	FAM65B:NM_014722-6	515,1	66,6	0,13
chr6	24871034	24871200	FAM65B:NM_014722-5	513,9	33,5	0,07
chr6	24873089	24873269	FAM65B:NM_014722-4	521,6	57,4	0,11
chr6	24873794	24874110	FAM65B:NM_014722-3	523,5	38,2	0,07
chr6	24875834	24876130	FAM65B:NM_014722-2	495,7	58,5	0,12
chr6	24877099	24877526	FAM65B:NM_001286447-1,1	533,2	42,3	0,08
chr6	24877534	24877676	FAM65B:NM_001286447-1,2	408,9	57,1	0,14
chr6	24910974	24911468	FAM65B:NM_014722-1	333,7	209,1	0,63
chr6	24935994	24936347	FAM65B:NM_001286445-1	439,1	50,1	0,11
chr6	25042004	25042270	FAM65B:NM_001286446-1,1	484,9	24,0	0,05
chr6	25042294	25042475	FAM65B:NM_001286446-1,2	467,8	45,6	0,10
chr6	33130386	33130949	COL11A2:NM_080680-66,1	537,1	77,2	0,14
chr6	33130951	33131159	COL11A2:NM_080680-66,2	575,2	38,2	0,07
chr6	33131166	33131660	COL11A2:NM_080680-66,3	510,4	43,0	0,08
chr6	33131971	33132318	COL11A2:NM_080680-65	437,6	79,2	0,18
chr6	33132546	33132828	COL11A2:NM_080680-64	348,4	139,2	0,40
chr6	33133251	33133844	COL11A2:NM_080680-62;COL11A2:NM_080680-63	507,9	52,1	0,10
chr6	33133871	33134047	COL11A2:NM_080680-61	308,1	30,9	0,10
chr6	33134206	33134421	COL11A2:NM_080680-60	331,2	106,4	0,32
chr6	33134426	33134680	COL11A2:NM_080680-59	466,8	41,0	0,09
chr6	33134766	33135376	COL11A2:NM_080680-56;COL11A2:NM_080680-57;COL11A2:NM_080680-58	408,0	67,3	0,16
chr6	33135501	33135714	COL11A2:NM_080680-55	379,5	68,5	0,18
chr6	33136221	33136614	COL11A2:NM_080680-53;COL11A2:NM_080680-54	362,2	36,4	0,10
chr6	33136661	33136835	COL11A2:NM_080680-52	323,9	28,6	0,09
chr6	33137086	33137343	COL11A2:NM_080680-51	495,1	64,9	0,13
chr6	33137526	33137738	COL11A2:NM_080680-50	495,5	35,4	0,07
chr6	33137751	33137963	COL11A2:NM_080680-49	518,1	25,4	0,05
chr6	33138026	33138245	COL11A2:NM_080680-48	336,6	68,0	0,20
chr6	33138261	33138465	COL11A2:NM_080680-47	356,8	82,7	0,23
chr6	33138516	33138768	COL11A2:NM_080680-46	434,5	55,1	0,13
chr6	33138806	33139667	COL11A2:NM_080680-42;COL11A2:NM_080680-43;COL11A2:NM_080680-44;COL11A2:NM_080680-45	455,9	101,0	0,22
chr6	33139746	33139965	COL11A2:NM_080680-41	434,2	43,9	0,10
chr6	33139991	33140483	COL11A2:NM_080680-39;COL11A2:NM_080680-40	388,5	66,3	0,17
chr6	33140761	33140981	COL11A2:NM_080680-38	430,4	78,0	0,18
chr6	33141051	33142064	COL11A2:NM_080680-32;COL11A2:NM_080680-33;COL11A2:NM_080680-34;COL11A2:NM_080680-35;COL11A2:NM_080680-36;COL11A2:NM_080680-37	385,5	132,2	0,34
chr6	33142226	33142444	COL11A2:NM_080680-31	307,8	48,6	0,16
chr6	33143276	33143526	COL11A2:NM_080680-30	407,0	74,7	0,18
chr6	33143711	33143927	COL11A2:NM_080680-29	479,4	61,1	0,13
chr6	33143961	33144337	COL11A2:NM_080680-27;COL11A2:NM_080680-28	534,5	85,3	0,16
chr6	33144416	33144627	COL11A2:NM_080680-26	552,7	33,2	0,06
chr6	33144686	33145092	COL11A2:NM_080680-24;COL11A2:NM_080680-25	568,8	85,6	0,15
chr6	33145106	33145330	COL11A2:NM_080680-23	533,4	62,0	0,12
chr6	33145361	33145567	COL11A2:NM_080680-22	438,0	33,4	0,08
chr6	33145836	33146351	COL11A2:NM_080680-19;COL11A2:NM_080680-20;COL11A2:NM_080680-21	454,6	69,4	0,15
chr6	33146381	33146585	COL11A2:NM_080680-18	591,7	33,3	0,06
chr6	33146621	33147350	COL11A2:NM_080680-14;COL11A2:NM_080680-15;COL11A2:NM_080680-17;COL11A2:NM_080680-16	515,7	53,0	0,10
chr6	33147416	33147662	COL11A2:NM_080680-13	431,0	37,1	0,09
chr6	33147961	33148175	COL11A2:NM_080680-12	464,3	100,8	0,22
chr6	33148361	33148579	COL11A2:NM_080680-11	391,7	61,2	0,16
chr6	33148661	33149032	COL11A2:NM_080680-9;COL11A2:NM_080680-10	499,5	61,0	0,12
chr6	33151851	33152161	COL11A2:NM_080680-8	451,4	123,3	0,27
chr6	33152691	33152905	COL11A2:NM_080680-7	274,5	37,6	0,14
chr6	33153406	33153606	COL11A2:NM_080680-6	192,2	78,0	0,41
chr6	33154146	33154686	COL11A2:NM_001163771-5	467,4	52,6	0,11
chr6	33156056	33156389	COL11A2:NM_080680-4	480,1	55,6	0,12
chr6	33156676	33157336	COL11A2:NM_080680-2;COL11A2:NM_080680-3	490,0	59,3	0,12
chr6	33159856	33159965	COL11A2:NM_080680-1,1	272,1	14,2	0,05
chr6	33159991	33160296	COL11A2:NM_080680-1,2	240,1	72,7	0,30
chr6	35465578	35465924	TULP1:NM_003322-15,1	454,0	90,3	0,20
chr6	35465938	35466312	TULP1:NM_003322-15,2	492,2	45,6	0,09
chr6	35467683	35468004	TULP1:NM_003322-14	455,2	86,4	0,19
chr6	35471253	35471711	TULP1:NM_003322-13;TULP1:NM_003322-12	409,0	87,8	0,21
chr6	35473433	35473508	TULP1:NM_003322-11,1	356,2	72,6	0,20
chr6	35473518	35473686	TULP1:NM_003322-11,2	512,9	31,3	0,06
chr6	35473698	35474115	TULP1:NM_003322-9;TULP1:NM_003322-10	435,6	56,2	0,13
chr6	35476903	35477052	TULP1:NM_003322-8,1	495,9	52,9	0,11
chr6	35477063	35477173	TULP1:NM_003322-8,2	513,3	32,2	0,06
chr6	35477328	35477780	TULP1:NM_003322-6;TULP1:NM_003322-7	477,2	68,4	0,14
chr6	35478553	35478732	TULP1:NM_003322-5,1	481,6	93,6	0,19
chr6	35478778	35478849	TULP1:NM_003322-5,2	330,5	41,2	0,12
chr6	35479343	35479670	TULP1:NM_003322-4	356,6	42,3	0,12
chr6	35479878	35480126	TULP1:NM_003322-3	125,3	30,0	0,24
chr6	35480338	35480755	TULP1:NM_003322-1;TULP1:NM_003322-2	397,6	62,4	0,16
chr6	35772999	35773944	LHFPL5:NM_182548-1	467,1	176,5	0,38
chr6	35782239	35782632	LHFPL5:NM_182548-2	509,7	51,4	0,10
chr6	35787134	35787313	LHFPL5:NM_182548-3	469,5	41,1	0,09
chr6	35790674	35791130	LHFPL5:NM_182548-4,1	522,0	143,8	0,28
chr6	35791269	35791645	LHFPL5:NM_182548-4,2	393,1	121,4	0,31
chr6	35791649	35791763	LHFPL5:NM_182548-4,3	373,7	61,1	0,16
chr6	45866117	45866539	CLIC5:NR_045672-3,1	631,9	46,4	0,07
chr6	45866547	45866676	CLIC5:NR_045672-3,2	576,4	30,7	0,05
chr6	45866697	45869494	CLIC5:NR_045672-3,3	555,7	72,2	0,13
chr6	45869507	45870068	CLIC5:NR_045672-3,4	537,9	31,8	0,06
chr6	45870077	45871063	CLIC5:NR_045672-3,5	554,9	37,6	0,07
chr6	45879287	45880258	CLIC5:NM_001256023-6,1	569,9	50,3	0,09
chr6	45880262	45880534	CLIC5:NM_001256023-6,2	584,7	42,6	0,07
chr6	45881467	45881610	CLIC5:NR_045673-4	448,3	47,3	0,11
chr6	45881887	45882343	CLIC5:NM_001256023-5;CLIC5:NR_045674-4	510,4	44,4	0,09
chr6	45886652	45886887	CLIC5:NR_045674-3	522,2	59,4	0,11
chr6	45887792	45888170	CLIC5:NR_045674-2	537,5	82,0	0,15
chr6	45888362	45888505	CLIC5:NR_045673-2	397,0	40,4	0,10
chr6	45905057	45905423	CLIC5:NR_045674-1	579,0	71,9	0,12
chr6	45909207	45909468	CLIC5:NM_001256023-4	458,6	49,5	0,11
chr6	45916912	45917206	CLIC5:NM_001256023-3	501,9	52,6	0,10
chr6	45922797	45923048	CLIC5:NM_001256023-2	506,2	60,6	0,12
chr6	45983132	45983690	CLIC5:NM_001256023-1	401,4	117,7	0,29
chr6	46047367	46048168	CLIC5:NM_001114086-1	533,5	51,6	0,10
chr6	64429792	64430042	EYS:NM_001292009-44,1	554,5	93,4	0,17
chr6	64430057	64431771	EYS:NM_001292009-44,2	588,9	48,7	0,08
chr6	64436337	64436658	EYS:NM_001292009-43	605,9	92,5	0,15
chr6	64451727	64451952	EYS:NM_001292009-42	493,8	64,5	0,13
chr6	64472282	64472608	EYS:NM_001292009-41	525,1	54,2	0,10
chr6	64487817	64488107	EYS:NM_001292009-40	555,4	66,0	0,12
chr6	64497942	64498214	EYS:NM_001292009-39	518,5	58,7	0,11
chr6	64498877	64499200	EYS:NM_001292009-38	504,4	52,3	0,10
chr6	64516002	64516316	EYS:NM_001292009-37	519,5	46,9	0,09
chr6	64574007	64574262	EYS:NM_001292009-36	568,0	90,7	0,16
chr6	64694205	64694582	EYS:NM_001292009-35	585,8	53,3	0,09
chr6	64708895	64709132	EYS:NM_001292009-34	529,8	52,9	0,10
chr6	64776175	64776348	EYS:NM_001292009-33,1	517,8	60,4	0,12
chr6	64776360	64776464	EYS:NM_001292009-33,2	370,4	71,2	0,19
chr6	64791675	64791989	EYS:NM_001292009-32	525,5	72,7	0,14
chr6	64940410	64940786	EYS:NM_001292009-31	512,3	83,0	0,16
chr6	65016790	65016966	EYS:NM_001292009-30,1	527,9	44,1	0,08
chr6	65016990	65017066	EYS:NM_001292009-30,2	381,9	59,8	0,16
chr6	65098540	65098814	EYS:NM_001292009-29	530,0	92,5	0,17
chr6	65145985	65146241	EYS:NM_001292009-28	466,1	64,4	0,14
chr6	65149025	65149301	EYS:NM_001292009-27	486,4	82,0	0,17
chr6	65300035	65301964	EYS:NM_001292009-26	597,1	47,4	0,08
chr6	65302935	65303284	EYS:NM_001292009-25	557,2	74,3	0,13
chr6	65327270	65327515	EYS:NM_001292009-24	455,8	69,4	0,15
chr6	65336000	65336214	EYS:NM_001292009-23	422,2	68,4	0,16
chr6	65523190	65523540	EYS:NM_001292009-22	492,5	70,2	0,14
chr6	65531495	65531698	EYS:NM_001292009-21	470,9	75,2	0,16
chr6	65532460	65532531	EYS:NM_001292009-20,1	393,2	49,1	0,12
chr6	65532535	65532772	EYS:NM_001292009-20,2	498,3	72,8	0,15
chr6	65596505	65596789	EYS:NM_001292009-19	498,0	52,0	0,10
chr6	65611930	65612172	EYS:NM_001292009-18	488,3	58,2	0,12
chr6	65612220	65612479	EYS:NM_001292009-17	562,6	76,7	0,14
chr6	65622295	65622683	EYS:NM_001292009-16	500,2	82,5	0,16
chr6	65655615	65655892	EYS:NM_001292009-15	478,1	94,8	0,20
chr6	65707400	65707675	EYS:NM_001292009-14	506,5	60,9	0,12
chr6	65767430	65767704	EYS:NM_001292009-13	535,6	66,4	0,12
chr6	66005675	66005745	EYS:NM_001292009-12,1	341,8	71,8	0,21
chr6	66005750	66006091	EYS:NM_001292009-12,2	509,1	52,0	0,10
chr6	66039090	66039542	EYS:NM_001142801-12,1	561,9	53,8	0,10
chr6	66039545	66040912	EYS:NM_001142801-12,2	574,0	42,1	0,07
chr6	66040920	66042023	EYS:NM_001142801-12,3	547,2	35,5	0,06
chr6	66042030	66042364	EYS:NM_001142801-12,4	565,9	26,8	0,05
chr6	66044735	66045128	EYS:NM_198283-10	526,2	62,8	0,12
chr6	66053860	66054076	EYS:NM_001292009-10,1	532,7	55,4	0,10
chr6	66054080	66054149	EYS:NM_001292009-10,2	363,2	57,2	0,16
chr6	66063270	66063590	EYS:NM_001292009-9	514,9	103,2	0,20
chr6	66094200	66094471	EYS:NM_001292009-8	511,6	76,1	0,15
chr6	66112290	66112576	EYS:NM_001292009-7	436,7	91,7	0,21
chr6	66115025	66115269	EYS:NM_001292009-6	500,9	60,2	0,12
chr6	66200410	66200683	EYS:NM_001292009-5	459,0	87,8	0,19
chr6	66204530	66205577	EYS:NM_001292009-4	593,5	37,9	0,06
chr6	66205680	66205946	EYS:NM_001292009-3	558,6	76,8	0,14
chr6	66289560	66289655	EYS:NM_198283-1,1	329,0	38,7	0,12
chr6	66289690	66289764	EYS:NM_198283-1,2	477,4	11,0	0,02
chr6	66349595	66349874	EYS:NM_001292009-2	494,6	86,6	0,18
chr6	66416945	66417193	EYS:NM_001292009-1	573,6	85,7	0,15
chr6	76458836	76459219	MYO6:NM_004999-1	222,7	99,2	0,45
chr6	76527146	76527461	MYO6:NM_004999-2	530,6	87,9	0,17
chr6	76532416	76532624	MYO6:NM_004999-3	582,6	63,4	0,11
chr6	76538201	76538413	MYO6:NM_004999-4	495,9	77,6	0,16
chr6	76540061	76540327	MYO6:NM_004999-5	505,3	70,0	0,14
chr6	76542476	76542718	MYO6:NM_004999-6	516,5	68,5	0,13
chr6	76545536	76545759	MYO6:NM_004999-7	466,3	76,0	0,16
chr6	76550226	76550480	MYO6:NM_004999-8	520,2	48,7	0,09
chr6	76550846	76551109	MYO6:NM_004999-9	475,8	82,6	0,17
chr6	76554531	76554738	MYO6:NM_004999-10	508,4	51,5	0,10
chr6	76557986	76558236	MYO6:NM_004999-11	511,8	53,1	0,10
chr6	76564771	76565056	MYO6:NM_004999-12	462,7	98,1	0,21
chr6	76566731	76567051	MYO6:NM_004999-13	491,4	112,2	0,23
chr6	76568546	76568789	MYO6:NM_004999-14	499,7	55,6	0,11
chr6	76570666	76570867	MYO6:NM_004999-15	534,7	69,8	0,13
chr6	76572231	76572523	MYO6:NM_004999-16	454,6	70,2	0,15
chr6	76576161	76576414	MYO6:NM_004999-17	500,7	80,3	0,16
chr6	76576566	76576842	MYO6:NM_004999-18	555,1	62,0	0,11
chr6	76580281	76580484	MYO6:NM_004999-19	526,6	42,1	0,08
chr6	76582841	76583092	MYO6:NM_004999-20	579,9	69,7	0,12
chr6	76589466	76589913	MYO6:NM_004999-21;MYO6:NM_004999-22	528,6	50,6	0,10
chr6	76591331	76591614	MYO6:NM_004999-23	548,3	74,8	0,14
chr6	76593841	76594081	MYO6:NM_004999,3-PE23	530,6	55,3	0,10
chr6	76595636	76595704	MYO6:NM_004999-24,1	349,9	44,5	0,13
chr6	76595726	76595889	MYO6:NM_004999-24,2	488,5	37,6	0,08
chr6	76596476	76596791	MYO6:NM_004999-25	528,6	85,3	0,16
chr6	76599761	76600050	MYO6:NM_004999-26	547,2	89,4	0,16
chr6	76600866	76600974	MYO6:NM_004999-27,1	438,5	48,8	0,11
chr6	76600986	76601056	MYO6:NM_004999-27,2	447,0	31,4	0,07
chr6	76602176	76602498	MYO6:NM_004999-28	483,7	46,4	0,10
chr6	76604866	76605035	MYO6:NM_004999-29	497,2	47,8	0,10
chr6	76608016	76608182	MYO6:NM_004999-30	520,0	73,4	0,14
chr6	76617241	76617499	MYO6:NM_004999-31	453,5	118,6	0,26
chr6	76618186	76618387	MYO6:NM_004999-32	406,6	64,7	0,16
chr6	76621306	76621482	MYO6:NM_004999-33	505,6	80,7	0,16
chr6	76623706	76624085	MYO6:NM_004999-34	481,9	77,1	0,16
chr6	76624456	76627605	MYO6:NM_004999-35,1	576,1	41,2	0,07
chr6	76627646	76628105	MYO6:NM_004999-35,2	561,2	45,2	0,08
chr6	76628111	76628528	MYO6:NM_004999-35,3	573,8	46,5	0,08
chr6	76628886	76629342	MYO6:NM_004999-35,4	552,0	63,3	0,11
chr6	133562420	133562964	EYA4:NM_004100-1	503,0	99,4	0,20
chr6	133595770	133596019	EYA4:NM_001301013-2	533,1	56,2	0,11
chr6	133703445	133703664	EYA4:NM_001301013-3	531,1	62,9	0,12
chr6	133767695	133767969	EYA4:NM_001301013-4	539,2	78,3	0,15
chr6	133769165	133769399	EYA4:NM_001301013-5	462,3	26,4	0,06
chr6	133777620	133777865	EYA4:NM_001301013-6	513,0	66,3	0,13
chr6	133782170	133782384	EYA4:NM_001301013-7	552,1	80,0	0,14
chr6	133783390	133783674	EYA4:NM_001301013-8	543,6	52,2	0,10
chr6	133783675	133783973	EYA4:NM_001301013-9	551,9	47,1	0,09
chr6	133785835	133786090	EYA4:NM_001301013-10	561,4	94,3	0,17
chr6	133789620	133789972	EYA4:NM_001301013-11	514,3	52,2	0,10
chr6	133802530	133802807	EYA4:NM_001301013-12	509,6	66,8	0,13
chr6	133804085	133804326	EYA4:NM_001301013-13	564,5	52,2	0,09
chr6	133827160	133827418	EYA4:NM_001301013-14	505,0	49,9	0,10
chr6	133833775	133834252	EYA4:NM_001301013-15;EYA4:NM_001301013-16	591,5	45,3	0,08
chr6	133836385	133836654	EYA4:NM_001301013-17	531,0	71,5	0,13
chr6	133844110	133844181	EYA4:NM_001301013-18,1	435,4	53,8	0,12
chr6	133844200	133844409	EYA4:NM_001301013-18,2	530,9	49,0	0,09
chr6	133846070	133846446	EYA4:NM_001301012-17;EYA4:NM_001301013-19	549,4	30,2	0,05
chr6	133849780	133850491	EYA4:NM_001301013-20,1	540,4	49,9	0,09
chr6	133850495	133850666	EYA4:NM_001301013-20,2	489,5	28,3	0,06
chr6	133850670	133853339	EYA4:NM_001301013-20,3	578,8	44,5	0,08
chr7	24737892	24738949	DFNA5:NM_001127453-10	571,2	52,6	0,09
chr7	24742297	24742515	DFNA5:NM_001127453-9	474,2	65,3	0,14
chr7	24745732	24746082	DFNA5:NM_001127453-8	414,5	54,4	0,13
chr7	24747662	24747957	DFNA5:NM_001127453-7	487,0	51,0	0,10
chr7	24749772	24750080	DFNA5:NM_001127453-6	555,2	51,6	0,09
chr7	24756797	24757084	DFNA5:NM_001127453-5	467,4	85,2	0,18
chr7	24758582	24758912	DFNA5:NM_001127453-4	497,7	56,7	0,11
chr7	24784097	24784455	DFNA5:NM_001127453-3	541,9	73,6	0,14
chr7	24789127	24789465	DFNA5:NM_001127453-2	538,9	67,8	0,13
chr7	24796932	24797148	DFNA5:NM_001127453-1	125,5	51,5	0,41
chr7	24797247	24797719	DFNA5:NM_004403-1	496,9	84,0	0,17
chr7	45613657	45613870	ADCY1:NM_001281768-1	328,0	86,9	0,26
chr7	45614042	45614855	ADCY1:NM_021116-1	272,5	185,5	0,68
chr7	45632277	45632595	ADCY1:NM_021116-2	480,6	66,3	0,14
chr7	45649907	45650161	ADCY1:NM_021116-3	442,7	91,6	0,21
chr7	45662147	45662430	ADCY1:NM_021116-4	470,0	52,1	0,11
chr7	45688187	45688474	ADCY1:NM_021116-5	452,9	70,9	0,16
chr7	45697242	45697567	ADCY1:NM_021116-6	360,9	83,5	0,23
chr7	45699567	45699854	ADCY1:NM_021116-7	569,8	72,2	0,13
chr7	45701587	45701911	ADCY1:NM_021116-8	503,1	70,6	0,14
chr7	45703807	45704296	ADCY1:NM_001281768-10	515,0	56,2	0,11
chr7	45717387	45717936	ADCY1:NM_021116-9;ADCY1:NM_021116-10	521,4	47,6	0,09
chr7	45719227	45719492	ADCY1:NM_021116-11	500,5	75,0	0,15
chr7	45724497	45724756	ADCY1:NM_021116-12	473,2	102,2	0,22
chr7	45725477	45725909	ADCY1:NM_021116-13	492,4	68,3	0,14
chr7	45726062	45726346	ADCY1:NM_021116-14	424,0	87,4	0,21
chr7	45742892	45743405	ADCY1:NM_021116-15;ADCY1:NM_021116-16	542,9	60,6	0,11
chr7	45744032	45744284	ADCY1:NM_021116-17	464,0	78,7	0,17
chr7	45747877	45748151	ADCY1:NM_021116-18	594,8	56,4	0,09
chr7	45750047	45750296	ADCY1:NM_021116-19	516,5	36,4	0,07
chr7	45753212	45757658	ADCY1:NM_021116-20,1	549,2	81,1	0,15
chr7	45757667	45759097	ADCY1:NM_021116-20,2	518,0	68,3	0,13
chr7	45759142	45759833	ADCY1:NM_021116-20,3	553,4	51,0	0,09
chr7	45760127	45762575	ADCY1:NM_021116-20,4	562,7	46,5	0,08
chr7	45762582	45762796	ADCY1:NM_021116-20,5	537,3	30,8	0,06
chr7	81331359	81332124	HGF:NM_001010932-18	546,6	62,9	0,12
chr7	81334634	81334911	HGF:NM_001010932-17	528,3	34,3	0,06
chr7	81334934	81335136	HGF:NM_001010932-16	491,6	51,2	0,10
chr7	81335519	81335821	HGF:NM_001010932-15	548,1	93,8	0,17
chr7	81336524	81336750	HGF:NM_001010932-14	505,8	67,6	0,13
chr7	81339379	81339589	HGF:NM_001010932-13	524,8	73,4	0,14
chr7	81340724	81340897	HGF:NM_001010932-12	437,9	72,5	0,17
chr7	81346464	81346756	HGF:NM_001010932-11	477,8	61,0	0,13
chr7	81349989	81350226	HGF:NM_001010932-10	469,4	70,9	0,15
chr7	81355134	81355410	HGF:NM_001010932-9	506,5	44,6	0,09
