#Chromosome	Start	Stop	RegionID	SU3714	StdDevCoverage	StdDev/Mean
chr5	140998293	140998699	DIAPH1:NM_005219-1	360,6	80,9	0,22
chr5	145239222	145239567	GRXCR2:NM_001080516-3	683,2	68,0	0,10
chr5	145245992	145246373	GRXCR2:NM_001080516-2	681,9	61,7	0,09
chr5	145252122	145252605	GRXCR2:NM_001080516-1	714,4	98,4	0,14
chr5	145718502	145718860	POU4F3:NM_002700-1	530,0	204,9	0,39
chr5	145719032	145720145	POU4F3:NM_002700-2	630,9	84,2	0,13
chr5	149237438	149237722	PDE6A:NM_000440-22,1	756,1	109,7	0,15
chr5	149237758	149238047	PDE6A:NM_000440-22,2	630,7	59,9	0,09
chr5	149238678	149239500	PDE6A:NM_000440-22,3	675,6	77,3	0,11
chr5	149239788	149240131	PDE6A:NM_000440-22,4	638,3	64,4	0,10
chr5	149240298	149240609	PDE6A:NM_000440-22,5	677,0	83,3	0,12
chr5	149242598	149242921	PDE6A:NM_000440-21	612,7	87,8	0,14
chr5	149245648	149245900	PDE6A:NM_000440-20	660,5	97,7	0,15
chr5	149247203	149247427	PDE6A:NM_000440-19	492,5	60,0	0,12
chr5	149247578	149247799	PDE6A:NM_000440-18	541,6	48,9	0,09
chr5	149262918	149263158	PDE6A:NM_000440-17	721,0	85,5	0,12
chr5	149263983	149264130	PDE6A:NM_000440-16,1	595,0	77,9	0,13
chr5	149264148	149264222	PDE6A:NM_000440-16,2	552,4	10,0	0,02
chr5	149264268	149264521	PDE6A:NM_000440-15	638,0	64,6	0,10
chr5	149265753	149265999	PDE6A:NM_000440-14	577,0	126,8	0,22
chr5	149274663	149274929	PDE6A:NM_000440-13	667,1	130,0	0,19
chr5	149275878	149276151	PDE6A:NM_000440-12	687,7	48,9	0,07
chr5	149276198	149276407	PDE6A:NM_000440-11	643,2	49,9	0,08
chr5	149277843	149278062	PDE6A:NM_000440-10,1	696,7	55,4	0,08
chr5	149278073	149278144	PDE6A:NM_000440-10,2	625,0	49,1	0,08
chr5	149278853	149279175	PDE6A:NM_000440-9	660,3	117,5	0,18
chr5	149283128	149283349	PDE6A:NM_000440-8	601,3	43,9	0,07
chr5	149286793	149287008	PDE6A:NM_000440-7	690,1	80,2	0,12
chr5	149294428	149294599	PDE6A:NM_000440-6	648,4	115,0	0,18
chr5	149301123	149301324	PDE6A:NM_000440-5	600,7	100,2	0,17
chr5	149310513	149310793	PDE6A:NM_000440-4	593,6	58,1	0,10
chr5	149313408	149313668	PDE6A:NM_000440-3	613,7	90,5	0,15
chr5	149314048	149314367	PDE6A:NM_000440-2	664,2	90,7	0,14
chr5	149323688	149324432	PDE6A:NM_000440-1	702,3	55,2	0,08
chr5	169532834	169533594	FOXI1:NM_144769-1	483,4	172,4	0,36
chr5	169534979	169536693	FOXI1:NM_012188-2,1	719,7	51,0	0,07
chr5	169536719	169536823	FOXI1:NM_012188-2,2	590,1	46,0	0,08
chr6	2948310	2949024	SERPINB6:NM_001195291-8	658,3	63,0	0,10
chr6	2949075	2949389	SERPINB6:NM_001195291-7	633,1	87,9	0,14
chr6	2953205	2953480	SERPINB6:NM_001195291-6	596,1	107,2	0,18
chr6	2954745	2955033	SERPINB6:NM_001195291-5	625,1	53,8	0,09
chr6	2955685	2955965	SERPINB6:NM_001195291-4	706,7	125,3	0,18
chr6	2959325	2959654	SERPINB6:NM_001195291-3	627,4	102,3	0,16
chr6	2962055	2962126	SERPINB6:NM_001271825-1,1	477,4	20,4	0,04
chr6	2962250	2962460	SERPINB6:NM_001271825-1,2	643,4	64,9	0,10
chr6	2968935	2969213	SERPINB6:NM_001195291-2	615,9	110,8	0,18
chr6	2970980	2972202	SERPINB6:NM_001271822-1;SERPINB6:NM_001271823-1;SERPINB6:NM_001297699-1	435,4	186,5	0,43
chr6	10762897	10763768	MAK:NM_001242957-15,1	703,1	60,9	0,09
chr6	10764097	10764895	MAK:NM_001242957-15,2	707,3	66,1	0,09
chr6	10770267	10770550	MAK:NM_001242957-14	707,1	89,6	0,13
chr6	10773192	10773406	MAK:NM_001242957-13	624,2	111,2	0,18
chr6	10775477	10775758	MAK:NM_001242957-12	738,8	87,7	0,12
chr6	10784582	10784898	MAK:NM_001242957-11	669,7	117,6	0,18
chr6	10791827	10791931	MAK:NM_001242957-10,1	537,0	111,6	0,21
chr6	10791932	10792152	MAK:NM_001242957-10,2	682,2	86,8	0,13
chr6	10796157	10796604	MAK:NM_001242957-9	646,8	53,5	0,08
chr6	10802052	10802358	MAK:NM_001242957-8	745,8	97,9	0,13
chr6	10803882	10804203	MAK:NM_001242957-7	683,9	75,7	0,11
chr6	10808967	10809241	MAK:NM_001242957-6	667,7	69,8	0,10
chr6	10813797	10814040	MAK:NM_001242957-5	666,0	55,7	0,08
chr6	10818002	10818282	MAK:NM_001242957-4	589,7	53,0	0,09
chr6	10819047	10819260	MAK:NM_001242957-3	761,2	67,9	0,09
chr6	10830707	10831194	MAK:NM_001242957-2	692,0	71,5	0,10
chr6	10838662	10838871	MAK:NM_001242957-1	512,7	115,7	0,23
chr6	24804434	24804668	FAM65B:NM_014722-23,1	637,0	45,8	0,07
chr6	24804669	24805447	FAM65B:NM_014722-23,2	747,7	39,0	0,05
chr6	24805474	24805608	FAM65B:NM_014722-23,3	665,6	107,0	0,16
chr6	24805744	24806161	FAM65B:NM_014722-23,4	685,5	89,9	0,13
chr6	24806479	24806782	FAM65B:NM_014722-23,5	711,5	92,6	0,13
chr6	24809864	24810120	FAM65B:NM_014722-22	617,8	70,7	0,11
chr6	24818694	24818937	FAM65B:NM_014722-21	646,6	120,9	0,19
chr6	24825379	24825725	FAM65B:NM_014722-20	676,4	76,4	0,11
chr6	24828294	24828566	FAM65B:NM_014722-19	686,0	73,9	0,11
chr6	24830664	24830936	FAM65B:NM_014722-18	616,2	137,6	0,22
chr6	24832404	24832690	FAM65B:NM_014722-17	711,2	42,7	0,06
chr6	24835859	24836175	FAM65B:NM_014722-16	614,3	59,2	0,10
chr6	24839244	24839591	FAM65B:NM_014722-15,1;FAM65B:NM_015864-14,1;FAM65B:NM_001286447-14,1	696,3	62,2	0,09
chr6	24839619	24839854	FAM65B:NM_014722-15,2;FAM65B:NM_015864-14,2;FAM65B:NM_001286447-14,2	628,2	18,5	0,03
chr6	24839874	24840143	FAM65B:NM_014722-15,3;FAM65B:NM_015864-14,3;FAM65B:NM_001286447-14,3	675,5	71,4	0,11
chr6	24840464	24841089	FAM65B:NM_014722-15,4;FAM65B:NM_015864-14,4;FAM65B:NM_001286447-14,4	702,8	113,9	0,16
chr6	24843014	24843858	FAM65B:NM_014722-14	729,8	101,7	0,14
chr6	24847689	24848004	FAM65B:NM_014722-13	640,7	101,2	0,16
chr6	24848179	24848467	FAM65B:NM_014722-12	647,8	63,5	0,10
chr6	24849954	24850248	FAM65B:NM_014722-11	643,2	86,2	0,13
chr6	24850754	24851028	FAM65B:NM_014722-10	636,5	35,2	0,06
chr6	24852729	24852931	FAM65B:NM_014722-9	733,1	76,7	0,10
chr6	24861119	24861350	FAM65B:NM_014722-8	587,8	102,4	0,17
chr6	24865454	24865761	FAM65B:NM_014722-7	686,6	61,2	0,09
chr6	24869244	24869465	FAM65B:NM_014722-6	657,8	72,5	0,11
chr6	24871034	24871200	FAM65B:NM_014722-5	623,5	41,5	0,07
chr6	24873089	24873269	FAM65B:NM_014722-4	688,2	88,3	0,13
chr6	24873794	24874110	FAM65B:NM_014722-3	712,3	81,1	0,11
chr6	24875834	24876130	FAM65B:NM_014722-2	615,2	92,6	0,15
chr6	24877099	24877526	FAM65B:NM_001286447-1,1	687,9	59,7	0,09
chr6	24877534	24877676	FAM65B:NM_001286447-1,2	504,4	65,9	0,13
chr6	24910974	24911468	FAM65B:NM_014722-1	374,5	238,6	0,64
chr6	24935994	24936347	FAM65B:NM_001286445-1	651,3	111,4	0,17
chr6	25042004	25042270	FAM65B:NM_001286446-1,1	616,1	60,8	0,10
chr6	25042294	25042475	FAM65B:NM_001286446-1,2	590,1	77,4	0,13
chr6	33130386	33130949	COL11A2:NM_080680-66,1	627,0	105,5	0,17
chr6	33130951	33131159	COL11A2:NM_080680-66,2	665,9	48,0	0,07
chr6	33131166	33131660	COL11A2:NM_080680-66,3	627,6	66,0	0,11
chr6	33131971	33132318	COL11A2:NM_080680-65	521,7	135,5	0,26
chr6	33132546	33132828	COL11A2:NM_080680-64	416,9	160,7	0,39
chr6	33133251	33133844	COL11A2:NM_080680-62;COL11A2:NM_080680-63	636,4	68,4	0,11
chr6	33133871	33134047	COL11A2:NM_080680-61	376,5	50,1	0,13
chr6	33134206	33134421	COL11A2:NM_080680-60	378,5	134,3	0,35
chr6	33134426	33134680	COL11A2:NM_080680-59	644,5	79,0	0,12
chr6	33134766	33135376	COL11A2:NM_080680-56;COL11A2:NM_080680-57;COL11A2:NM_080680-58	525,8	108,6	0,21
chr6	33135501	33135714	COL11A2:NM_080680-55	506,4	91,0	0,18
chr6	33136221	33136614	COL11A2:NM_080680-53;COL11A2:NM_080680-54	500,5	69,4	0,14
chr6	33136661	33136835	COL11A2:NM_080680-52	359,3	62,1	0,17
chr6	33137086	33137343	COL11A2:NM_080680-51	545,2	51,3	0,09
chr6	33137526	33137738	COL11A2:NM_080680-50	589,5	18,2	0,03
chr6	33137751	33137963	COL11A2:NM_080680-49	667,5	31,6	0,05
chr6	33138026	33138245	COL11A2:NM_080680-48	386,7	100,6	0,26
chr6	33138261	33138465	COL11A2:NM_080680-47	478,5	133,2	0,28
chr6	33138516	33138768	COL11A2:NM_080680-46	495,7	75,6	0,15
chr6	33138806	33139667	COL11A2:NM_080680-42;COL11A2:NM_080680-43;COL11A2:NM_080680-44;COL11A2:NM_080680-45	533,7	129,0	0,24
chr6	33139746	33139965	COL11A2:NM_080680-41	558,4	90,2	0,16
chr6	33139991	33140483	COL11A2:NM_080680-39;COL11A2:NM_080680-40	502,4	87,5	0,17
chr6	33140761	33140981	COL11A2:NM_080680-38	572,8	97,8	0,17
chr6	33141051	33142064	COL11A2:NM_080680-32;COL11A2:NM_080680-33;COL11A2:NM_080680-34;COL11A2:NM_080680-35;COL11A2:NM_080680-36;COL11A2:NM_080680-37	488,9	177,2	0,36
chr6	33142226	33142444	COL11A2:NM_080680-31	390,3	99,6	0,26
chr6	33143276	33143526	COL11A2:NM_080680-30	538,8	96,8	0,18
chr6	33143711	33143927	COL11A2:NM_080680-29	585,0	49,5	0,08
chr6	33143961	33144337	COL11A2:NM_080680-27;COL11A2:NM_080680-28	627,1	97,3	0,16
chr6	33144416	33144627	COL11A2:NM_080680-26	669,0	41,6	0,06
chr6	33144686	33145092	COL11A2:NM_080680-24;COL11A2:NM_080680-25	663,4	100,4	0,15
chr6	33145106	33145330	COL11A2:NM_080680-23	652,5	58,9	0,09
chr6	33145361	33145567	COL11A2:NM_080680-22	545,2	54,4	0,10
chr6	33145836	33146351	COL11A2:NM_080680-19;COL11A2:NM_080680-20;COL11A2:NM_080680-21	591,1	65,3	0,11
chr6	33146381	33146585	COL11A2:NM_080680-18	642,6	33,0	0,05
chr6	33146621	33147350	COL11A2:NM_080680-14;COL11A2:NM_080680-15;COL11A2:NM_080680-17;COL11A2:NM_080680-16	585,6	87,5	0,15
chr6	33147416	33147662	COL11A2:NM_080680-13	560,4	66,6	0,12
chr6	33147961	33148175	COL11A2:NM_080680-12	574,6	101,2	0,18
chr6	33148361	33148579	COL11A2:NM_080680-11	499,6	102,2	0,20
chr6	33148661	33149032	COL11A2:NM_080680-9;COL11A2:NM_080680-10	588,9	57,7	0,10
chr6	33151851	33152161	COL11A2:NM_080680-8	553,6	155,1	0,28
chr6	33152691	33152905	COL11A2:NM_080680-7	318,4	66,2	0,21
chr6	33153406	33153606	COL11A2:NM_080680-6	244,4	104,2	0,43
chr6	33154146	33154686	COL11A2:NM_001163771-5	596,0	58,0	0,10
chr6	33156056	33156389	COL11A2:NM_080680-4	555,2	58,8	0,11
chr6	33156676	33157336	COL11A2:NM_080680-2;COL11A2:NM_080680-3	577,3	76,4	0,13
chr6	33159856	33159965	COL11A2:NM_080680-1,1	342,5	22,2	0,06
chr6	33159991	33160296	COL11A2:NM_080680-1,2	336,3	75,1	0,22
chr6	35465578	35465924	TULP1:NM_003322-15,1	560,0	93,1	0,17
chr6	35465938	35466312	TULP1:NM_003322-15,2	605,9	78,9	0,13
chr6	35467683	35468004	TULP1:NM_003322-14	586,6	118,9	0,20
chr6	35471253	35471711	TULP1:NM_003322-13;TULP1:NM_003322-12	504,8	85,2	0,17
chr6	35473433	35473508	TULP1:NM_003322-11,1	383,2	63,6	0,17
chr6	35473518	35473686	TULP1:NM_003322-11,2	599,5	30,8	0,05
chr6	35473698	35474115	TULP1:NM_003322-9;TULP1:NM_003322-10	518,2	86,8	0,17
chr6	35476903	35477052	TULP1:NM_003322-8,1	633,6	103,6	0,16
chr6	35477063	35477173	TULP1:NM_003322-8,2	655,8	60,5	0,09
chr6	35477328	35477780	TULP1:NM_003322-6;TULP1:NM_003322-7	593,0	101,6	0,17
chr6	35478553	35478732	TULP1:NM_003322-5,1	565,2	91,8	0,16
chr6	35478778	35478849	TULP1:NM_003322-5,2	377,5	39,9	0,11
chr6	35479343	35479670	TULP1:NM_003322-4	416,9	52,2	0,13
chr6	35479878	35480126	TULP1:NM_003322-3	173,0	29,3	0,17
chr6	35480338	35480755	TULP1:NM_003322-1;TULP1:NM_003322-2	498,8	99,8	0,20
chr6	35772999	35773944	LHFPL5:NM_182548-1	543,2	198,4	0,37
chr6	35782239	35782632	LHFPL5:NM_182548-2	590,2	71,6	0,12
chr6	35787134	35787313	LHFPL5:NM_182548-3	564,7	53,3	0,09
chr6	35790674	35791130	LHFPL5:NM_182548-4,1	641,9	179,5	0,28
chr6	35791269	35791645	LHFPL5:NM_182548-4,2	526,9	151,8	0,29
chr6	35791649	35791763	LHFPL5:NM_182548-4,3	501,8	70,8	0,14
chr6	45866117	45866539	CLIC5:NR_045672-3,1	732,4	50,1	0,07
chr6	45866547	45866676	CLIC5:NR_045672-3,2	715,3	14,5	0,02
chr6	45866697	45869494	CLIC5:NR_045672-3,3	721,7	48,8	0,07
chr6	45869507	45870068	CLIC5:NR_045672-3,4	747,8	46,7	0,06
chr6	45870077	45871063	CLIC5:NR_045672-3,5	687,5	38,6	0,06
chr6	45879287	45880258	CLIC5:NM_001256023-6,1	758,7	76,3	0,10
chr6	45880262	45880534	CLIC5:NM_001256023-6,2	646,7	45,2	0,07
chr6	45881467	45881610	CLIC5:NR_045673-4	555,7	51,2	0,09
chr6	45881887	45882343	CLIC5:NM_001256023-5;CLIC5:NR_045674-4	689,0	83,2	0,12
chr6	45886652	45886887	CLIC5:NR_045674-3	705,0	96,8	0,14
chr6	45887792	45888170	CLIC5:NR_045674-2	696,4	91,4	0,13
chr6	45888362	45888505	CLIC5:NR_045673-2	577,1	67,6	0,12
chr6	45905057	45905423	CLIC5:NR_045674-1	740,3	99,5	0,13
chr6	45909207	45909468	CLIC5:NM_001256023-4	606,7	68,1	0,11
chr6	45916912	45917206	CLIC5:NM_001256023-3	643,5	75,0	0,12
chr6	45922797	45923048	CLIC5:NM_001256023-2	636,3	81,9	0,13
chr6	45983132	45983690	CLIC5:NM_001256023-1	502,5	149,8	0,30
chr6	46047367	46048168	CLIC5:NM_001114086-1	697,1	73,1	0,10
chr6	64429792	64430042	EYS:NM_001292009-44,1	706,0	93,1	0,13
chr6	64430057	64431771	EYS:NM_001292009-44,2	736,0	61,0	0,08
chr6	64436337	64436658	EYS:NM_001292009-43	720,6	93,8	0,13
chr6	64451727	64451952	EYS:NM_001292009-42	675,6	88,4	0,13
chr6	64472282	64472608	EYS:NM_001292009-41	700,4	88,9	0,13
chr6	64487817	64488107	EYS:NM_001292009-40	687,0	106,1	0,15
chr6	64497942	64498214	EYS:NM_001292009-39	700,1	94,1	0,13
chr6	64498877	64499200	EYS:NM_001292009-38	614,1	74,8	0,12
chr6	64516002	64516316	EYS:NM_001292009-37	666,4	88,1	0,13
chr6	64574007	64574262	EYS:NM_001292009-36	612,5	75,0	0,12
chr6	64694205	64694582	EYS:NM_001292009-35	744,8	64,1	0,09
chr6	64708895	64709132	EYS:NM_001292009-34	721,5	112,2	0,16
chr6	64776175	64776348	EYS:NM_001292009-33,1	677,4	58,0	0,09
chr6	64776360	64776464	EYS:NM_001292009-33,2	488,6	98,0	0,20
chr6	64791675	64791989	EYS:NM_001292009-32	678,1	101,2	0,15
chr6	64940410	64940786	EYS:NM_001292009-31	653,0	125,7	0,19
chr6	65016790	65016966	EYS:NM_001292009-30,1	638,6	51,3	0,08
chr6	65016990	65017066	EYS:NM_001292009-30,2	420,9	61,1	0,15
chr6	65098540	65098814	EYS:NM_001292009-29	664,6	116,4	0,18
chr6	65145985	65146241	EYS:NM_001292009-28	594,4	118,9	0,20
chr6	65149025	65149301	EYS:NM_001292009-27	659,7	109,2	0,17
chr6	65300035	65301964	EYS:NM_001292009-26	736,5	55,0	0,07
chr6	65302935	65303284	EYS:NM_001292009-25	683,1	85,8	0,13
chr6	65327270	65327515	EYS:NM_001292009-24	642,8	113,9	0,18
chr6	65336000	65336214	EYS:NM_001292009-23	565,1	96,2	0,17
chr6	65523190	65523540	EYS:NM_001292009-22	653,6	101,4	0,16
chr6	65531495	65531698	EYS:NM_001292009-21	563,3	96,2	0,17
chr6	65532460	65532531	EYS:NM_001292009-20,1	561,1	69,4	0,12
chr6	65532535	65532772	EYS:NM_001292009-20,2	658,1	117,6	0,18
chr6	65596505	65596789	EYS:NM_001292009-19	635,2	71,8	0,11
chr6	65611930	65612172	EYS:NM_001292009-18	641,8	133,7	0,21
chr6	65612220	65612479	EYS:NM_001292009-17	734,2	79,9	0,11
chr6	65622295	65622683	EYS:NM_001292009-16	646,7	114,2	0,18
chr6	65655615	65655892	EYS:NM_001292009-15	641,6	110,9	0,17
chr6	65707400	65707675	EYS:NM_001292009-14	686,8	83,1	0,12
chr6	65767430	65767704	EYS:NM_001292009-13	661,4	89,4	0,14
chr6	66005675	66005745	EYS:NM_001292009-12,1	401,7	98,1	0,24
chr6	66005750	66006091	EYS:NM_001292009-12,2	699,8	89,6	0,13
chr6	66039090	66039542	EYS:NM_001142801-12,1	692,4	56,0	0,08
chr6	66039545	66040912	EYS:NM_001142801-12,2	740,2	33,8	0,05
chr6	66040920	66042023	EYS:NM_001142801-12,3	718,8	40,4	0,06
chr6	66042030	66042364	EYS:NM_001142801-12,4	725,7	56,1	0,08
chr6	66044735	66045128	EYS:NM_198283-10	694,3	84,7	0,12
chr6	66053860	66054076	EYS:NM_001292009-10,1	649,5	60,3	0,09
chr6	66054080	66054149	EYS:NM_001292009-10,2	432,5	59,6	0,14
chr6	66063270	66063590	EYS:NM_001292009-9	644,6	111,1	0,17
chr6	66094200	66094471	EYS:NM_001292009-8	621,4	123,3	0,20
chr6	66112290	66112576	EYS:NM_001292009-7	537,4	119,8	0,22
chr6	66115025	66115269	EYS:NM_001292009-6	603,6	79,8	0,13
chr6	66200410	66200683	EYS:NM_001292009-5	610,4	110,8	0,18
chr6	66204530	66205577	EYS:NM_001292009-4	721,7	55,3	0,08
chr6	66205680	66205946	EYS:NM_001292009-3	737,4	114,3	0,16
chr6	66289560	66289655	EYS:NM_198283-1,1	392,9	50,7	0,13
chr6	66289690	66289764	EYS:NM_198283-1,2	533,3	15,3	0,03
chr6	66349595	66349874	EYS:NM_001292009-2	661,1	118,4	0,18
chr6	66416945	66417193	EYS:NM_001292009-1	671,5	76,7	0,11
chr6	76458836	76459219	MYO6:NM_004999-1	289,0	125,8	0,44
chr6	76527146	76527461	MYO6:NM_004999-2	643,6	127,7	0,20
chr6	76532416	76532624	MYO6:NM_004999-3	711,3	73,6	0,10
chr6	76538201	76538413	MYO6:NM_004999-4	591,1	100,7	0,17
chr6	76540061	76540327	MYO6:NM_004999-5	605,4	93,4	0,15
chr6	76542476	76542718	MYO6:NM_004999-6	621,9	101,1	0,16
chr6	76545536	76545759	MYO6:NM_004999-7	593,7	103,5	0,17
chr6	76550226	76550480	MYO6:NM_004999-8	701,2	99,7	0,14
chr6	76550846	76551109	MYO6:NM_004999-9	551,4	109,6	0,20
chr6	76554531	76554738	MYO6:NM_004999-10	579,1	72,1	0,12
chr6	76557986	76558236	MYO6:NM_004999-11	704,4	47,2	0,07
chr6	76564771	76565056	MYO6:NM_004999-12	592,9	135,9	0,23
chr6	76566731	76567051	MYO6:NM_004999-13	661,9	141,6	0,21
chr6	76568546	76568789	MYO6:NM_004999-14	644,4	109,4	0,17
chr6	76570666	76570867	MYO6:NM_004999-15	668,0	83,6	0,13
chr6	76572231	76572523	MYO6:NM_004999-16	629,4	89,3	0,14
chr6	76576161	76576414	MYO6:NM_004999-17	607,4	122,3	0,20
chr6	76576566	76576842	MYO6:NM_004999-18	714,1	83,0	0,12
chr6	76580281	76580484	MYO6:NM_004999-19	704,9	70,7	0,10
chr6	76582841	76583092	MYO6:NM_004999-20	724,7	89,5	0,12
chr6	76589466	76589913	MYO6:NM_004999-21;MYO6:NM_004999-22	710,0	73,5	0,10
chr6	76591331	76591614	MYO6:NM_004999-23	657,8	86,6	0,13
chr6	76593841	76594081	MYO6:NM_004999,3-PE23	714,9	79,2	0,11
chr6	76595636	76595704	MYO6:NM_004999-24,1	373,0	68,2	0,18
chr6	76595726	76595889	MYO6:NM_004999-24,2	654,2	66,4	0,10
chr6	76596476	76596791	MYO6:NM_004999-25	654,1	101,2	0,15
chr6	76599761	76600050	MYO6:NM_004999-26	655,3	89,4	0,14
chr6	76600866	76600974	MYO6:NM_004999-27,1	529,1	39,1	0,07
chr6	76600986	76601056	MYO6:NM_004999-27,2	489,6	45,9	0,09
chr6	76602176	76602498	MYO6:NM_004999-28	637,0	76,0	0,12
chr6	76604866	76605035	MYO6:NM_004999-29	649,2	56,8	0,09
chr6	76608016	76608182	MYO6:NM_004999-30	664,9	89,9	0,14
chr6	76617241	76617499	MYO6:NM_004999-31	636,2	153,0	0,24
chr6	76618186	76618387	MYO6:NM_004999-32	601,7	106,3	0,18
chr6	76621306	76621482	MYO6:NM_004999-33	633,0	95,5	0,15
chr6	76623706	76624085	MYO6:NM_004999-34	622,3	89,3	0,14
chr6	76624456	76627605	MYO6:NM_004999-35,1	720,3	59,5	0,08
chr6	76627646	76628105	MYO6:NM_004999-35,2	694,4	62,6	0,09
chr6	76628111	76628528	MYO6:NM_004999-35,3	721,7	89,3	0,12
chr6	76628886	76629342	MYO6:NM_004999-35,4	744,5	89,8	0,12
chr6	133562420	133562964	EYA4:NM_004100-1	641,0	122,3	0,19
chr6	133595770	133596019	EYA4:NM_001301013-2	667,9	81,0	0,12
chr6	133703445	133703664	EYA4:NM_001301013-3	621,9	54,6	0,09
chr6	133767695	133767969	EYA4:NM_001301013-4	671,6	103,6	0,15
chr6	133769165	133769399	EYA4:NM_001301013-5	642,5	56,7	0,09
chr6	133777620	133777865	EYA4:NM_001301013-6	626,9	68,4	0,11
chr6	133782170	133782384	EYA4:NM_001301013-7	683,1	89,0	0,13
chr6	133783390	133783674	EYA4:NM_001301013-8	709,4	76,2	0,11
chr6	133783675	133783973	EYA4:NM_001301013-9	778,8	102,7	0,13
chr6	133785835	133786090	EYA4:NM_001301013-10	651,2	107,7	0,17
chr6	133789620	133789972	EYA4:NM_001301013-11	705,2	77,7	0,11
chr6	133802530	133802807	EYA4:NM_001301013-12	637,6	76,5	0,12
chr6	133804085	133804326	EYA4:NM_001301013-13	698,9	65,6	0,09
chr6	133827160	133827418	EYA4:NM_001301013-14	620,2	84,5	0,14
chr6	133833775	133834252	EYA4:NM_001301013-15;EYA4:NM_001301013-16	718,3	56,8	0,08
chr6	133836385	133836654	EYA4:NM_001301013-17	691,9	89,0	0,13
chr6	133844110	133844181	EYA4:NM_001301013-18,1	480,6	79,7	0,17
chr6	133844200	133844409	EYA4:NM_001301013-18,2	739,9	73,9	0,10
chr6	133846070	133846446	EYA4:NM_001301012-17;EYA4:NM_001301013-19	690,6	52,0	0,08
chr6	133849780	133850491	EYA4:NM_001301013-20,1	683,2	57,8	0,08
chr6	133850495	133850666	EYA4:NM_001301013-20,2	592,3	48,5	0,08
chr6	133850670	133853339	EYA4:NM_001301013-20,3	761,6	44,8	0,06
chr7	24737892	24738949	DFNA5:NM_001127453-10	746,2	90,3	0,12
chr7	24742297	24742515	DFNA5:NM_001127453-9	631,8	89,1	0,14
chr7	24745732	24746082	DFNA5:NM_001127453-8	593,7	94,3	0,16
chr7	24747662	24747957	DFNA5:NM_001127453-7	643,1	102,3	0,16
chr7	24749772	24750080	DFNA5:NM_001127453-6	678,6	54,2	0,08
chr7	24756797	24757084	DFNA5:NM_001127453-5	629,2	117,9	0,19
chr7	24758582	24758912	DFNA5:NM_001127453-4	651,8	106,7	0,16
chr7	24784097	24784455	DFNA5:NM_001127453-3	620,4	77,6	0,13
chr7	24789127	24789465	DFNA5:NM_001127453-2	624,5	92,4	0,15
chr7	24796932	24797148	DFNA5:NM_001127453-1	173,8	70,9	0,41
chr7	24797247	24797719	DFNA5:NM_004403-1	580,4	100,1	0,17
chr7	45613657	45613870	ADCY1:NM_001281768-1	382,9	104,5	0,27
chr7	45614042	45614855	ADCY1:NM_021116-1	328,5	238,5	0,73
chr7	45632277	45632595	ADCY1:NM_021116-2	611,1	85,5	0,14
chr7	45649907	45650161	ADCY1:NM_021116-3	572,1	110,3	0,19
chr7	45662147	45662430	ADCY1:NM_021116-4	651,5	107,1	0,16
chr7	45688187	45688474	ADCY1:NM_021116-5	561,1	111,7	0,20
chr7	45697242	45697567	ADCY1:NM_021116-6	486,3	144,7	0,30
chr7	45699567	45699854	ADCY1:NM_021116-7	651,6	76,5	0,12
chr7	45701587	45701911	ADCY1:NM_021116-8	586,8	70,6	0,12
chr7	45703807	45704296	ADCY1:NM_001281768-10	660,8	77,0	0,12
chr7	45717387	45717936	ADCY1:NM_021116-9;ADCY1:NM_021116-10	671,2	61,5	0,09
chr7	45719227	45719492	ADCY1:NM_021116-11	595,5	58,6	0,10
chr7	45724497	45724756	ADCY1:NM_021116-12	574,4	97,7	0,17
chr7	45725477	45725909	ADCY1:NM_021116-13	595,2	78,1	0,13
chr7	45726062	45726346	ADCY1:NM_021116-14	515,6	134,3	0,26
chr7	45742892	45743405	ADCY1:NM_021116-15;ADCY1:NM_021116-16	606,8	77,6	0,13
chr7	45744032	45744284	ADCY1:NM_021116-17	588,1	122,3	0,21
chr7	45747877	45748151	ADCY1:NM_021116-18	697,8	58,3	0,08
chr7	45750047	45750296	ADCY1:NM_021116-19	583,5	35,9	0,06
chr7	45753212	45757658	ADCY1:NM_021116-20,1	662,6	98,0	0,15
chr7	45757667	45759097	ADCY1:NM_021116-20,2	646,8	88,8	0,14
chr7	45759142	45759833	ADCY1:NM_021116-20,3	673,5	38,6	0,06
chr7	45760127	45762575	ADCY1:NM_021116-20,4	718,0	49,8	0,07
chr7	45762582	45762796	ADCY1:NM_021116-20,5	778,2	75,0	0,10
chr7	81331359	81332124	HGF:NM_001010932-18	699,3	78,0	0,11
chr7	81334634	81334911	HGF:NM_001010932-17	697,0	50,3	0,07
chr7	81334934	81335136	HGF:NM_001010932-16	665,9	70,5	0,11
chr7	81335519	81335821	HGF:NM_001010932-15	669,2	109,0	0,16
chr7	81336524	81336750	HGF:NM_001010932-14	666,3	93,4	0,14
chr7	81339379	81339589	HGF:NM_001010932-13	669,9	108,3	0,16
chr7	81340724	81340897	HGF:NM_001010932-12	635,7	116,3	0,18
chr7	81346464	81346756	HGF:NM_001010932-11	590,1	83,7	0,14
chr7	81349989	81350226	HGF:NM_001010932-10	711,8	131,9	0,19
chr7	81355134	81355410	HGF:NM_001010932-9	666,7	90,4	0,14
