#Chromosome	Start	Stop	RegionID	SU5146	StdDevCoverage	StdDev/Mean
chr5	140998293	140998699	DIAPH1:NM_005219-1	425,0	87,7	0,21
chr5	145239222	145239567	GRXCR2:NM_001080516-3	786,7	81,7	0,10
chr5	145245992	145246373	GRXCR2:NM_001080516-2	731,9	63,2	0,09
chr5	145252122	145252605	GRXCR2:NM_001080516-1	820,1	85,4	0,10
chr5	145718502	145718860	POU4F3:NM_002700-1	594,4	235,8	0,40
chr5	145719032	145720145	POU4F3:NM_002700-2	705,2	107,1	0,15
chr5	149237438	149237722	PDE6A:NM_000440-22,1	753,8	103,7	0,14
chr5	149237758	149238047	PDE6A:NM_000440-22,2	682,3	73,7	0,11
chr5	149238678	149239500	PDE6A:NM_000440-22,3	789,9	104,4	0,13
chr5	149239788	149240131	PDE6A:NM_000440-22,4	679,2	67,7	0,10
chr5	149240298	149240609	PDE6A:NM_000440-22,5	734,1	83,7	0,11
chr5	149242598	149242921	PDE6A:NM_000440-21	720,4	99,7	0,14
chr5	149245648	149245900	PDE6A:NM_000440-20	747,2	81,3	0,11
chr5	149247203	149247427	PDE6A:NM_000440-19	582,6	103,2	0,18
chr5	149247578	149247799	PDE6A:NM_000440-18	650,6	74,0	0,11
chr5	149262918	149263158	PDE6A:NM_000440-17	810,6	92,6	0,11
chr5	149263983	149264130	PDE6A:NM_000440-16,1	599,7	87,2	0,15
chr5	149264148	149264222	PDE6A:NM_000440-16,2	659,0	12,0	0,02
chr5	149264268	149264521	PDE6A:NM_000440-15	718,6	75,6	0,11
chr5	149265753	149265999	PDE6A:NM_000440-14	602,8	122,2	0,20
chr5	149274663	149274929	PDE6A:NM_000440-13	719,2	138,6	0,19
chr5	149275878	149276151	PDE6A:NM_000440-12	723,4	71,3	0,10
chr5	149276198	149276407	PDE6A:NM_000440-11	680,5	74,9	0,11
chr5	149277843	149278062	PDE6A:NM_000440-10,1	773,1	92,6	0,12
chr5	149278073	149278144	PDE6A:NM_000440-10,2	683,2	81,6	0,12
chr5	149278853	149279175	PDE6A:NM_000440-9	756,1	115,9	0,15
chr5	149283128	149283349	PDE6A:NM_000440-8	683,3	56,2	0,08
chr5	149286793	149287008	PDE6A:NM_000440-7	771,0	85,8	0,11
chr5	149294428	149294599	PDE6A:NM_000440-6	631,7	118,2	0,19
chr5	149301123	149301324	PDE6A:NM_000440-5	636,5	105,9	0,17
chr5	149310513	149310793	PDE6A:NM_000440-4	675,7	70,1	0,10
chr5	149313408	149313668	PDE6A:NM_000440-3	745,9	108,8	0,15
chr5	149314048	149314367	PDE6A:NM_000440-2	739,8	52,7	0,07
chr5	149323688	149324432	PDE6A:NM_000440-1	740,6	82,0	0,11
chr5	169532834	169533594	FOXI1:NM_144769-1	519,3	183,1	0,35
chr5	169534979	169536693	FOXI1:NM_012188-2,1	788,2	82,0	0,10
chr5	169536719	169536823	FOXI1:NM_012188-2,2	708,1	48,5	0,07
chr6	2948310	2949024	SERPINB6:NM_001195291-8	752,1	61,7	0,08
chr6	2949075	2949389	SERPINB6:NM_001195291-7	723,1	98,3	0,14
chr6	2953205	2953480	SERPINB6:NM_001195291-6	715,4	119,5	0,17
chr6	2954745	2955033	SERPINB6:NM_001195291-5	786,8	96,2	0,12
chr6	2955685	2955965	SERPINB6:NM_001195291-4	672,1	102,9	0,15
chr6	2959325	2959654	SERPINB6:NM_001195291-3	721,7	142,6	0,20
chr6	2962055	2962126	SERPINB6:NM_001271825-1,1	555,8	19,6	0,04
chr6	2962250	2962460	SERPINB6:NM_001271825-1,2	706,5	80,7	0,11
chr6	2968935	2969213	SERPINB6:NM_001195291-2	636,1	124,7	0,20
chr6	2970980	2972202	SERPINB6:NM_001271822-1;SERPINB6:NM_001271823-1;SERPINB6:NM_001297699-1	499,9	211,3	0,42
chr6	10762897	10763768	MAK:NM_001242957-15,1	751,7	80,6	0,11
chr6	10764097	10764895	MAK:NM_001242957-15,2	779,6	99,3	0,13
chr6	10770267	10770550	MAK:NM_001242957-14	785,7	84,0	0,11
chr6	10773192	10773406	MAK:NM_001242957-13	715,4	143,2	0,20
chr6	10775477	10775758	MAK:NM_001242957-12	750,4	106,9	0,14
chr6	10784582	10784898	MAK:NM_001242957-11	741,4	138,1	0,19
chr6	10791827	10791931	MAK:NM_001242957-10,1	572,8	111,1	0,19
chr6	10791932	10792152	MAK:NM_001242957-10,2	758,8	101,6	0,13
chr6	10796157	10796604	MAK:NM_001242957-9	766,5	62,5	0,08
chr6	10802052	10802358	MAK:NM_001242957-8	773,5	107,7	0,14
chr6	10803882	10804203	MAK:NM_001242957-7	768,3	58,9	0,08
chr6	10808967	10809241	MAK:NM_001242957-6	738,7	125,5	0,17
chr6	10813797	10814040	MAK:NM_001242957-5	703,1	49,6	0,07
chr6	10818002	10818282	MAK:NM_001242957-4	623,8	80,1	0,13
chr6	10819047	10819260	MAK:NM_001242957-3	722,3	60,3	0,08
chr6	10830707	10831194	MAK:NM_001242957-2	712,0	78,7	0,11
chr6	10838662	10838871	MAK:NM_001242957-1	511,3	130,7	0,26
chr6	24804434	24804668	FAM65B:NM_014722-23,1	716,2	65,9	0,09
chr6	24804669	24805447	FAM65B:NM_014722-23,2	750,2	61,7	0,08
chr6	24805474	24805608	FAM65B:NM_014722-23,3	701,6	101,4	0,14
chr6	24805744	24806161	FAM65B:NM_014722-23,4	758,4	71,9	0,09
chr6	24806479	24806782	FAM65B:NM_014722-23,5	729,1	65,0	0,09
chr6	24809864	24810120	FAM65B:NM_014722-22	736,0	90,1	0,12
chr6	24818694	24818937	FAM65B:NM_014722-21	691,0	117,9	0,17
chr6	24825379	24825725	FAM65B:NM_014722-20	807,1	137,3	0,17
chr6	24828294	24828566	FAM65B:NM_014722-19	792,2	76,2	0,10
chr6	24830664	24830936	FAM65B:NM_014722-18	737,6	149,4	0,20
chr6	24832404	24832690	FAM65B:NM_014722-17	685,2	67,0	0,10
chr6	24835859	24836175	FAM65B:NM_014722-16	664,4	68,3	0,10
chr6	24839244	24839591	FAM65B:NM_014722-15,1;FAM65B:NM_015864-14,1;FAM65B:NM_001286447-14,1	796,0	96,3	0,12
chr6	24839619	24839854	FAM65B:NM_014722-15,2;FAM65B:NM_015864-14,2;FAM65B:NM_001286447-14,2	808,9	48,0	0,06
chr6	24839874	24840143	FAM65B:NM_014722-15,3;FAM65B:NM_015864-14,3;FAM65B:NM_001286447-14,3	741,1	90,9	0,12
chr6	24840464	24841089	FAM65B:NM_014722-15,4;FAM65B:NM_015864-14,4;FAM65B:NM_001286447-14,4	785,9	137,7	0,18
chr6	24843014	24843858	FAM65B:NM_014722-14	758,5	91,0	0,12
chr6	24847689	24848004	FAM65B:NM_014722-13	663,0	95,7	0,14
chr6	24848179	24848467	FAM65B:NM_014722-12	753,0	65,0	0,09
chr6	24849954	24850248	FAM65B:NM_014722-11	671,1	98,6	0,15
chr6	24850754	24851028	FAM65B:NM_014722-10	714,3	63,1	0,09
chr6	24852729	24852931	FAM65B:NM_014722-9	672,5	78,9	0,12
chr6	24861119	24861350	FAM65B:NM_014722-8	652,5	121,3	0,19
chr6	24865454	24865761	FAM65B:NM_014722-7	686,7	66,9	0,10
chr6	24869244	24869465	FAM65B:NM_014722-6	693,9	108,9	0,16
chr6	24871034	24871200	FAM65B:NM_014722-5	705,9	67,8	0,10
chr6	24873089	24873269	FAM65B:NM_014722-4	731,8	84,2	0,12
chr6	24873794	24874110	FAM65B:NM_014722-3	741,9	103,3	0,14
chr6	24875834	24876130	FAM65B:NM_014722-2	669,6	109,4	0,16
chr6	24877099	24877526	FAM65B:NM_001286447-1,1	768,7	50,6	0,07
chr6	24877534	24877676	FAM65B:NM_001286447-1,2	570,0	107,6	0,19
chr6	24910974	24911468	FAM65B:NM_014722-1	443,8	270,5	0,61
chr6	24935994	24936347	FAM65B:NM_001286445-1	705,0	130,3	0,18
chr6	25042004	25042270	FAM65B:NM_001286446-1,1	722,7	51,1	0,07
chr6	25042294	25042475	FAM65B:NM_001286446-1,2	688,1	104,5	0,15
chr6	33130386	33130949	COL11A2:NM_080680-66,1	677,1	81,6	0,12
chr6	33130951	33131159	COL11A2:NM_080680-66,2	806,4	51,9	0,06
chr6	33131166	33131660	COL11A2:NM_080680-66,3	682,0	94,6	0,14
chr6	33131971	33132318	COL11A2:NM_080680-65	654,2	130,2	0,20
chr6	33132546	33132828	COL11A2:NM_080680-64	539,8	219,6	0,41
chr6	33133251	33133844	COL11A2:NM_080680-62;COL11A2:NM_080680-63	732,7	107,8	0,15
chr6	33133871	33134047	COL11A2:NM_080680-61	450,0	50,3	0,11
chr6	33134206	33134421	COL11A2:NM_080680-60	391,1	141,0	0,36
chr6	33134426	33134680	COL11A2:NM_080680-59	730,3	85,2	0,12
chr6	33134766	33135376	COL11A2:NM_080680-56;COL11A2:NM_080680-57;COL11A2:NM_080680-58	605,3	109,9	0,18
chr6	33135501	33135714	COL11A2:NM_080680-55	519,9	100,4	0,19
chr6	33136221	33136614	COL11A2:NM_080680-53;COL11A2:NM_080680-54	501,2	76,3	0,15
chr6	33136661	33136835	COL11A2:NM_080680-52	420,9	73,9	0,18
chr6	33137086	33137343	COL11A2:NM_080680-51	669,5	86,7	0,13
chr6	33137526	33137738	COL11A2:NM_080680-50	769,9	72,6	0,09
chr6	33137751	33137963	COL11A2:NM_080680-49	780,6	47,4	0,06
chr6	33138026	33138245	COL11A2:NM_080680-48	414,2	88,4	0,21
chr6	33138261	33138465	COL11A2:NM_080680-47	526,4	127,7	0,24
chr6	33138516	33138768	COL11A2:NM_080680-46	581,1	93,6	0,16
chr6	33138806	33139667	COL11A2:NM_080680-42;COL11A2:NM_080680-43;COL11A2:NM_080680-44;COL11A2:NM_080680-45	650,9	164,6	0,25
chr6	33139746	33139965	COL11A2:NM_080680-41	659,4	88,7	0,13
chr6	33139991	33140483	COL11A2:NM_080680-39;COL11A2:NM_080680-40	559,8	87,1	0,16
chr6	33140761	33140981	COL11A2:NM_080680-38	622,8	78,4	0,13
chr6	33141051	33142064	COL11A2:NM_080680-32;COL11A2:NM_080680-33;COL11A2:NM_080680-34;COL11A2:NM_080680-35;COL11A2:NM_080680-36;COL11A2:NM_080680-37	560,2	181,5	0,32
chr6	33142226	33142444	COL11A2:NM_080680-31	430,3	86,9	0,20
chr6	33143276	33143526	COL11A2:NM_080680-30	663,5	122,9	0,19
chr6	33143711	33143927	COL11A2:NM_080680-29	684,5	49,2	0,07
chr6	33143961	33144337	COL11A2:NM_080680-27;COL11A2:NM_080680-28	673,2	134,4	0,20
chr6	33144416	33144627	COL11A2:NM_080680-26	708,1	54,5	0,08
chr6	33144686	33145092	COL11A2:NM_080680-24;COL11A2:NM_080680-25	723,8	110,3	0,15
chr6	33145106	33145330	COL11A2:NM_080680-23	790,5	88,9	0,11
chr6	33145361	33145567	COL11A2:NM_080680-22	626,9	78,0	0,12
chr6	33145836	33146351	COL11A2:NM_080680-19;COL11A2:NM_080680-20;COL11A2:NM_080680-21	704,4	87,4	0,12
chr6	33146381	33146585	COL11A2:NM_080680-18	772,8	43,8	0,06
chr6	33146621	33147350	COL11A2:NM_080680-14;COL11A2:NM_080680-15;COL11A2:NM_080680-17;COL11A2:NM_080680-16	656,2	79,7	0,12
chr6	33147416	33147662	COL11A2:NM_080680-13	588,6	73,4	0,12
chr6	33147961	33148175	COL11A2:NM_080680-12	601,3	117,1	0,19
chr6	33148361	33148579	COL11A2:NM_080680-11	594,9	127,1	0,21
chr6	33148661	33149032	COL11A2:NM_080680-9;COL11A2:NM_080680-10	680,7	74,5	0,11
chr6	33151851	33152161	COL11A2:NM_080680-8	627,7	198,3	0,32
chr6	33152691	33152905	COL11A2:NM_080680-7	341,6	67,1	0,20
chr6	33153406	33153606	COL11A2:NM_080680-6	275,1	114,6	0,42
chr6	33154146	33154686	COL11A2:NM_001163771-5	634,1	67,5	0,11
chr6	33156056	33156389	COL11A2:NM_080680-4	720,2	95,4	0,13
chr6	33156676	33157336	COL11A2:NM_080680-2;COL11A2:NM_080680-3	655,9	78,4	0,12
chr6	33159856	33159965	COL11A2:NM_080680-1,1	351,7	25,0	0,07
chr6	33159991	33160296	COL11A2:NM_080680-1,2	352,8	76,4	0,22
chr6	35465578	35465924	TULP1:NM_003322-15,1	654,3	112,0	0,17
chr6	35465938	35466312	TULP1:NM_003322-15,2	661,5	64,1	0,10
chr6	35467683	35468004	TULP1:NM_003322-14	652,3	170,6	0,26
chr6	35471253	35471711	TULP1:NM_003322-13;TULP1:NM_003322-12	581,6	136,2	0,23
chr6	35473433	35473508	TULP1:NM_003322-11,1	502,0	86,2	0,17
chr6	35473518	35473686	TULP1:NM_003322-11,2	738,3	42,8	0,06
chr6	35473698	35474115	TULP1:NM_003322-9;TULP1:NM_003322-10	587,7	123,3	0,21
chr6	35476903	35477052	TULP1:NM_003322-8,1	685,6	101,7	0,15
chr6	35477063	35477173	TULP1:NM_003322-8,2	684,9	57,5	0,08
chr6	35477328	35477780	TULP1:NM_003322-6;TULP1:NM_003322-7	693,3	112,6	0,16
chr6	35478553	35478732	TULP1:NM_003322-5,1	612,3	93,0	0,15
chr6	35478778	35478849	TULP1:NM_003322-5,2	362,8	28,9	0,08
chr6	35479343	35479670	TULP1:NM_003322-4	459,0	46,7	0,10
chr6	35479878	35480126	TULP1:NM_003322-3	172,2	26,3	0,15
chr6	35480338	35480755	TULP1:NM_003322-1;TULP1:NM_003322-2	569,4	116,5	0,20
chr6	35772999	35773944	LHFPL5:NM_182548-1	619,2	238,2	0,38
chr6	35782239	35782632	LHFPL5:NM_182548-2	673,8	78,6	0,12
chr6	35787134	35787313	LHFPL5:NM_182548-3	712,6	93,1	0,13
chr6	35790674	35791130	LHFPL5:NM_182548-4,1	773,0	172,4	0,22
chr6	35791269	35791645	LHFPL5:NM_182548-4,2	644,3	173,9	0,27
chr6	35791649	35791763	LHFPL5:NM_182548-4,3	538,0	78,4	0,15
chr6	45866117	45866539	CLIC5:NR_045672-3,1	861,5	65,7	0,08
chr6	45866547	45866676	CLIC5:NR_045672-3,2	790,5	30,4	0,04
chr6	45866697	45869494	CLIC5:NR_045672-3,3	799,4	67,8	0,08
chr6	45869507	45870068	CLIC5:NR_045672-3,4	787,2	31,0	0,04
chr6	45870077	45871063	CLIC5:NR_045672-3,5	751,0	59,2	0,08
chr6	45879287	45880258	CLIC5:NM_001256023-6,1	818,4	78,8	0,10
chr6	45880262	45880534	CLIC5:NM_001256023-6,2	697,1	51,8	0,07
chr6	45881467	45881610	CLIC5:NR_045673-4	633,4	68,0	0,11
chr6	45881887	45882343	CLIC5:NM_001256023-5;CLIC5:NR_045674-4	754,6	78,5	0,10
chr6	45886652	45886887	CLIC5:NR_045674-3	695,6	75,6	0,11
chr6	45887792	45888170	CLIC5:NR_045674-2	712,8	86,0	0,12
chr6	45888362	45888505	CLIC5:NR_045673-2	555,8	64,8	0,12
chr6	45905057	45905423	CLIC5:NR_045674-1	741,6	78,2	0,11
chr6	45909207	45909468	CLIC5:NM_001256023-4	698,6	80,6	0,12
chr6	45916912	45917206	CLIC5:NM_001256023-3	737,3	91,8	0,12
chr6	45922797	45923048	CLIC5:NM_001256023-2	743,7	97,9	0,13
chr6	45983132	45983690	CLIC5:NM_001256023-1	572,3	166,4	0,29
chr6	46047367	46048168	CLIC5:NM_001114086-1	759,8	73,9	0,10
chr6	64429792	64430042	EYS:NM_001292009-44,1	770,7	113,9	0,15
chr6	64430057	64431771	EYS:NM_001292009-44,2	827,5	54,8	0,07
chr6	64436337	64436658	EYS:NM_001292009-43	762,3	83,4	0,11
chr6	64451727	64451952	EYS:NM_001292009-42	685,6	70,0	0,10
chr6	64472282	64472608	EYS:NM_001292009-41	745,6	78,2	0,10
chr6	64487817	64488107	EYS:NM_001292009-40	830,8	109,7	0,13
chr6	64497942	64498214	EYS:NM_001292009-39	796,3	96,8	0,12
chr6	64498877	64499200	EYS:NM_001292009-38	710,7	67,3	0,09
chr6	64516002	64516316	EYS:NM_001292009-37	791,1	84,0	0,11
chr6	64574007	64574262	EYS:NM_001292009-36	699,6	108,9	0,16
chr6	64694205	64694582	EYS:NM_001292009-35	763,1	76,0	0,10
chr6	64708895	64709132	EYS:NM_001292009-34	767,9	108,1	0,14
chr6	64776175	64776348	EYS:NM_001292009-33,1	704,8	66,7	0,09
chr6	64776360	64776464	EYS:NM_001292009-33,2	477,7	91,4	0,19
chr6	64791675	64791989	EYS:NM_001292009-32	744,7	122,3	0,16
chr6	64940410	64940786	EYS:NM_001292009-31	721,9	81,9	0,11
chr6	65016790	65016966	EYS:NM_001292009-30,1	649,2	51,0	0,08
chr6	65016990	65017066	EYS:NM_001292009-30,2	442,7	69,7	0,16
chr6	65098540	65098814	EYS:NM_001292009-29	698,5	143,0	0,20
chr6	65145985	65146241	EYS:NM_001292009-28	694,5	113,6	0,16
chr6	65149025	65149301	EYS:NM_001292009-27	671,6	105,1	0,16
chr6	65300035	65301964	EYS:NM_001292009-26	814,1	69,3	0,09
chr6	65302935	65303284	EYS:NM_001292009-25	805,7	85,3	0,11
chr6	65327270	65327515	EYS:NM_001292009-24	644,6	127,4	0,20
chr6	65336000	65336214	EYS:NM_001292009-23	662,0	108,1	0,16
chr6	65523190	65523540	EYS:NM_001292009-22	727,3	133,7	0,18
chr6	65531495	65531698	EYS:NM_001292009-21	656,5	120,0	0,18
chr6	65532460	65532531	EYS:NM_001292009-20,1	512,4	62,9	0,12
chr6	65532535	65532772	EYS:NM_001292009-20,2	671,5	81,8	0,12
chr6	65596505	65596789	EYS:NM_001292009-19	709,0	97,3	0,14
chr6	65611930	65612172	EYS:NM_001292009-18	659,4	116,8	0,18
chr6	65612220	65612479	EYS:NM_001292009-17	764,0	95,0	0,12
chr6	65622295	65622683	EYS:NM_001292009-16	689,8	127,8	0,19
chr6	65655615	65655892	EYS:NM_001292009-15	695,9	113,4	0,16
chr6	65707400	65707675	EYS:NM_001292009-14	654,7	83,4	0,13
chr6	65767430	65767704	EYS:NM_001292009-13	689,0	77,3	0,11
chr6	66005675	66005745	EYS:NM_001292009-12,1	392,0	91,1	0,23
chr6	66005750	66006091	EYS:NM_001292009-12,2	713,6	94,5	0,13
chr6	66039090	66039542	EYS:NM_001142801-12,1	722,4	69,0	0,10
chr6	66039545	66040912	EYS:NM_001142801-12,2	773,0	56,7	0,07
chr6	66040920	66042023	EYS:NM_001142801-12,3	726,4	49,0	0,07
chr6	66042030	66042364	EYS:NM_001142801-12,4	784,4	42,3	0,05
chr6	66044735	66045128	EYS:NM_198283-10	740,3	115,0	0,16
chr6	66053860	66054076	EYS:NM_001292009-10,1	697,5	70,2	0,10
chr6	66054080	66054149	EYS:NM_001292009-10,2	446,8	77,7	0,17
chr6	66063270	66063590	EYS:NM_001292009-9	655,6	120,2	0,18
chr6	66094200	66094471	EYS:NM_001292009-8	761,9	147,0	0,19
chr6	66112290	66112576	EYS:NM_001292009-7	593,1	149,4	0,25
chr6	66115025	66115269	EYS:NM_001292009-6	619,2	80,0	0,13
chr6	66200410	66200683	EYS:NM_001292009-5	616,7	124,8	0,20
chr6	66204530	66205577	EYS:NM_001292009-4	820,0	69,6	0,08
chr6	66205680	66205946	EYS:NM_001292009-3	749,6	127,8	0,17
chr6	66289560	66289655	EYS:NM_198283-1,1	422,6	51,3	0,12
chr6	66289690	66289764	EYS:NM_198283-1,2	540,1	15,7	0,03
chr6	66349595	66349874	EYS:NM_001292009-2	693,1	127,2	0,18
chr6	66416945	66417193	EYS:NM_001292009-1	834,9	138,9	0,17
chr6	76458836	76459219	MYO6:NM_004999-1	350,2	190,5	0,54
chr6	76527146	76527461	MYO6:NM_004999-2	700,3	132,5	0,19
chr6	76532416	76532624	MYO6:NM_004999-3	829,6	87,9	0,11
chr6	76538201	76538413	MYO6:NM_004999-4	656,7	124,9	0,19
chr6	76540061	76540327	MYO6:NM_004999-5	706,2	128,7	0,18
chr6	76542476	76542718	MYO6:NM_004999-6	659,2	119,8	0,18
chr6	76545536	76545759	MYO6:NM_004999-7	635,2	119,2	0,19
chr6	76550226	76550480	MYO6:NM_004999-8	728,2	94,0	0,13
chr6	76550846	76551109	MYO6:NM_004999-9	694,3	152,1	0,22
chr6	76554531	76554738	MYO6:NM_004999-10	674,7	98,0	0,15
chr6	76557986	76558236	MYO6:NM_004999-11	746,7	62,9	0,08
chr6	76564771	76565056	MYO6:NM_004999-12	594,0	105,9	0,18
chr6	76566731	76567051	MYO6:NM_004999-13	657,2	155,3	0,24
chr6	76568546	76568789	MYO6:NM_004999-14	728,2	120,9	0,17
chr6	76570666	76570867	MYO6:NM_004999-15	724,8	99,1	0,14
chr6	76572231	76572523	MYO6:NM_004999-16	678,3	77,2	0,11
chr6	76576161	76576414	MYO6:NM_004999-17	672,6	147,2	0,22
chr6	76576566	76576842	MYO6:NM_004999-18	734,0	68,2	0,09
chr6	76580281	76580484	MYO6:NM_004999-19	666,4	52,3	0,08
chr6	76582841	76583092	MYO6:NM_004999-20	734,8	97,5	0,13
chr6	76589466	76589913	MYO6:NM_004999-21;MYO6:NM_004999-22	772,8	77,1	0,10
chr6	76591331	76591614	MYO6:NM_004999-23	678,7	112,4	0,17
chr6	76593841	76594081	MYO6:NM_004999,3-PE23	752,3	80,2	0,11
chr6	76595636	76595704	MYO6:NM_004999-24,1	402,7	74,2	0,18
chr6	76595726	76595889	MYO6:NM_004999-24,2	729,0	87,6	0,12
chr6	76596476	76596791	MYO6:NM_004999-25	771,9	149,2	0,19
chr6	76599761	76600050	MYO6:NM_004999-26	697,8	97,1	0,14
chr6	76600866	76600974	MYO6:NM_004999-27,1	523,8	55,4	0,11
chr6	76600986	76601056	MYO6:NM_004999-27,2	567,6	43,3	0,08
chr6	76602176	76602498	MYO6:NM_004999-28	659,4	82,7	0,13
chr6	76604866	76605035	MYO6:NM_004999-29	683,3	80,7	0,12
chr6	76608016	76608182	MYO6:NM_004999-30	600,9	87,7	0,15
chr6	76617241	76617499	MYO6:NM_004999-31	652,0	171,8	0,26
chr6	76618186	76618387	MYO6:NM_004999-32	606,3	123,4	0,20
chr6	76621306	76621482	MYO6:NM_004999-33	702,6	95,6	0,14
chr6	76623706	76624085	MYO6:NM_004999-34	722,6	113,8	0,16
chr6	76624456	76627605	MYO6:NM_004999-35,1	816,1	59,3	0,07
chr6	76627646	76628105	MYO6:NM_004999-35,2	748,8	47,3	0,06
chr6	76628111	76628528	MYO6:NM_004999-35,3	836,7	95,0	0,11
chr6	76628886	76629342	MYO6:NM_004999-35,4	767,0	130,4	0,17
chr6	133562420	133562964	EYA4:NM_004100-1	728,1	163,7	0,22
chr6	133595770	133596019	EYA4:NM_001301013-2	813,4	134,3	0,17
chr6	133703445	133703664	EYA4:NM_001301013-3	678,5	65,5	0,10
chr6	133767695	133767969	EYA4:NM_001301013-4	750,9	125,3	0,17
chr6	133769165	133769399	EYA4:NM_001301013-5	710,7	74,4	0,10
chr6	133777620	133777865	EYA4:NM_001301013-6	779,2	99,8	0,13
chr6	133782170	133782384	EYA4:NM_001301013-7	718,6	83,4	0,12
chr6	133783390	133783674	EYA4:NM_001301013-8	742,7	65,0	0,09
chr6	133783675	133783973	EYA4:NM_001301013-9	726,0	71,3	0,10
chr6	133785835	133786090	EYA4:NM_001301013-10	724,2	122,8	0,17
chr6	133789620	133789972	EYA4:NM_001301013-11	733,0	81,9	0,11
chr6	133802530	133802807	EYA4:NM_001301013-12	702,7	90,4	0,13
chr6	133804085	133804326	EYA4:NM_001301013-13	713,5	85,2	0,12
chr6	133827160	133827418	EYA4:NM_001301013-14	664,6	90,0	0,14
chr6	133833775	133834252	EYA4:NM_001301013-15;EYA4:NM_001301013-16	810,7	106,0	0,13
chr6	133836385	133836654	EYA4:NM_001301013-17	719,8	98,0	0,14
chr6	133844110	133844181	EYA4:NM_001301013-18,1	510,0	77,3	0,15
chr6	133844200	133844409	EYA4:NM_001301013-18,2	801,6	78,5	0,10
chr6	133846070	133846446	EYA4:NM_001301012-17;EYA4:NM_001301013-19	796,0	55,0	0,07
chr6	133849780	133850491	EYA4:NM_001301013-20,1	779,8	88,0	0,11
chr6	133850495	133850666	EYA4:NM_001301013-20,2	680,4	59,9	0,09
chr6	133850670	133853339	EYA4:NM_001301013-20,3	826,5	51,3	0,06
chr7	24737892	24738949	DFNA5:NM_001127453-10	820,0	103,2	0,13
chr7	24742297	24742515	DFNA5:NM_001127453-9	718,7	94,1	0,13
chr7	24745732	24746082	DFNA5:NM_001127453-8	554,8	81,1	0,15
chr7	24747662	24747957	DFNA5:NM_001127453-7	722,6	81,7	0,11
chr7	24749772	24750080	DFNA5:NM_001127453-6	729,3	72,0	0,10
chr7	24756797	24757084	DFNA5:NM_001127453-5	622,6	123,8	0,20
chr7	24758582	24758912	DFNA5:NM_001127453-4	758,3	121,6	0,16
chr7	24784097	24784455	DFNA5:NM_001127453-3	701,6	75,8	0,11
chr7	24789127	24789465	DFNA5:NM_001127453-2	731,4	109,5	0,15
chr7	24796932	24797148	DFNA5:NM_001127453-1	208,3	97,4	0,47
chr7	24797247	24797719	DFNA5:NM_004403-1	625,0	132,8	0,21
chr7	45613657	45613870	ADCY1:NM_001281768-1	426,9	126,4	0,30
chr7	45614042	45614855	ADCY1:NM_021116-1	383,9	270,3	0,70
chr7	45632277	45632595	ADCY1:NM_021116-2	614,1	94,3	0,15
chr7	45649907	45650161	ADCY1:NM_021116-3	659,7	142,1	0,22
chr7	45662147	45662430	ADCY1:NM_021116-4	681,4	100,4	0,15
chr7	45688187	45688474	ADCY1:NM_021116-5	648,2	98,8	0,15
chr7	45697242	45697567	ADCY1:NM_021116-6	532,0	133,4	0,25
chr7	45699567	45699854	ADCY1:NM_021116-7	780,6	146,4	0,19
chr7	45701587	45701911	ADCY1:NM_021116-8	667,1	116,8	0,18
chr7	45703807	45704296	ADCY1:NM_001281768-10	741,6	75,2	0,10
chr7	45717387	45717936	ADCY1:NM_021116-9;ADCY1:NM_021116-10	742,3	63,9	0,09
chr7	45719227	45719492	ADCY1:NM_021116-11	698,7	73,8	0,11
chr7	45724497	45724756	ADCY1:NM_021116-12	699,5	148,9	0,21
chr7	45725477	45725909	ADCY1:NM_021116-13	750,3	105,6	0,14
chr7	45726062	45726346	ADCY1:NM_021116-14	550,7	122,4	0,22
chr7	45742892	45743405	ADCY1:NM_021116-15;ADCY1:NM_021116-16	721,4	94,5	0,13
chr7	45744032	45744284	ADCY1:NM_021116-17	695,5	140,5	0,20
chr7	45747877	45748151	ADCY1:NM_021116-18	787,3	101,1	0,13
chr7	45750047	45750296	ADCY1:NM_021116-19	719,9	77,7	0,11
chr7	45753212	45757658	ADCY1:NM_021116-20,1	735,8	113,5	0,15
chr7	45757667	45759097	ADCY1:NM_021116-20,2	713,8	126,2	0,18
chr7	45759142	45759833	ADCY1:NM_021116-20,3	786,5	55,9	0,07
chr7	45760127	45762575	ADCY1:NM_021116-20,4	822,4	60,3	0,07
chr7	45762582	45762796	ADCY1:NM_021116-20,5	853,1	87,5	0,10
chr7	81331359	81332124	HGF:NM_001010932-18	770,5	83,7	0,11
chr7	81334634	81334911	HGF:NM_001010932-17	753,6	81,6	0,11
chr7	81334934	81335136	HGF:NM_001010932-16	717,8	109,5	0,15
chr7	81335519	81335821	HGF:NM_001010932-15	716,4	110,5	0,15
chr7	81336524	81336750	HGF:NM_001010932-14	718,7	76,4	0,11
chr7	81339379	81339589	HGF:NM_001010932-13	673,3	113,5	0,17
chr7	81340724	81340897	HGF:NM_001010932-12	593,8	89,3	0,15
chr7	81346464	81346756	HGF:NM_001010932-11	670,4	104,4	0,16
chr7	81349989	81350226	HGF:NM_001010932-10	711,2	118,0	0,17
chr7	81355134	81355410	HGF:NM_001010932-9	727,6	62,2	0,09
